u,v,r,x_bow,y_bow,x_stern,y_stern,psi,X_F_Body,Y_F_Body,N_F_Body
1.2,0.0,0.0,1.5232,0.0,-1.5232,0.0,0.0,0.0,0.0,0.0
1.1970256680835043,-0.01217522985592315,0.026328940676225838,1.8228171431296594,0.004034869247094545,-1.2235652785772508,-0.006306427322015556,0.003394602336461763,0.2887193130685908,-0.008601789900894712,0.004505155314817396
1.189376235448645,-0.02603393597076266,0.048389000157451116,2.121031529590585,0.01590668016588978,-0.9251184599326321,-0.023116172609191257,0.012809848324659662,-0.024665626461081742,-0.014790746414447746,0.006668507707073576
1.1832115946414834,-0.040960579672391535,0.06724208478964136,2.417279672788918,0.035482231490628804,-0.627983334473721,-0.04773597328207378,0.027320302146578632,-0.07147105456100344,-0.010230542099087067,0.0007300728834020907
1.1761074868357642,-0.056490730609456016,0.08376264907523638,2.7113987772277444,0.0628604326110238,-0.331744496848896,-0.07795960952052845,0.046241551626561815,-0.1488031171896137,0.0023798418170682327,0.007752537002300678
1.168170312110651,-0.0721709893045065,0.09833908608219354,3.002892600551233,0.09826964894212235,-0.036248773169555513,-0.11189728898101059,0.06904347817613449,-0.21183546239394688,0.030317806642446554,0.02261627943174873
1.1592087511111333,-0.08760818790076873,0.11107386456665565,3.291219860669146,0.1419404059169011,0.2586308045153356,-0.14780543784958822,0.09525491034475138,-0.26695819109885627,0.07533296758693352,0.026250253313928332
1.1491427005978632,-0.10255214147555734,0.12242789127304722,3.5757755082579656,0.19410810574849632,0.552946953986186,-0.18411802789792597,0.12447635575888144,-0.31359404867367263,0.12053246234319934,0.059088542848387916
1.1379233155540174,-0.11668902295174949,0.132342412329368,3.855910790860204,0.25498218837214937,0.8466737967292544,-0.21939999015307593,0.1563553029898865,-0.35434539999088677,0.17605988292243016,0.10240046214797871
1.1255204325691903,-0.1296904900853859,0.14055232210910942,4.130962647106196,0.3246170908652539,1.1396726131394472,-0.2522086878169162,0.19049687218105768,-0.3979484850607009,0.2614312906843204,0.11283429095324807
1.112110792457262,-0.14157045079752276,0.14758418427411665,4.400284644958816,0.40299005179635,1.4317258696291317,-0.281261891103052,0.22654295383794296,-0.4329052063171236,0.3359860176505448,0.14768316553799157
1.0978649916487055,-0.15240850760171284,0.15378721540156143,4.663254942177347,0.4900907508683633,1.7225968263885705,-0.30556608345019043,0.26424397949568057,-0.4509137343646497,0.36664732148815293,0.24113746668750022
1.0828233099949292,-0.16196719859389763,0.15876044658988578,4.919286760602857,0.5857927754405992,2.0119744909815345,-0.32419242063208126,0.30333921684042586,-0.4642161945717448,0.39994108495960123,0.32843924727870727
1.066988572839909,-0.1699065083463408,0.16209498036112083,5.167855583398801,0.6897556701696609,2.2993891528242685,-0.3361269446177096,0.3434661132405562,-0.49577298157238536,0.5052797279648207,0.3379343004893258
1.0506629641450003,-0.17641073373296529,0.1642335862513139,5.408525481081328,0.8015439119650664,2.5842977683664494,-0.3405026204032369,0.3842720732220662,-0.532320311787255,0.6436767785214351,0.3047478612074091
1.034282482177029,-0.18205426470629477,0.16638686925988144,5.64091641221389,0.9208696703721715,2.8663073228424936,-0.33693545518357093,0.4256172061169714,-0.5374501832494541,0.7081572952473956,0.37008818046068465
1.017894940350628,-0.18699174946054697,0.1682160403736001,5.864691396435379,1.0474787387666988,3.145125677205016,-0.32528827171614955,0.4674597931100946,-0.5197175564664729,0.69533431839108,0.479697529163797
1.0014266216864334,-0.1909548401675514,0.16942148048826694,6.079570194035918,1.1809779974045065,3.420367746074971,-0.30534841524504536,0.5096786747706262,-0.5039969800274351,0.6911955908829828,0.5802564904259521
0.9848099401247321,-0.19362536585986553,0.1693972219290091,6.285350047841603,1.320822582975057,3.6914726766034076,-0.2767758398004936,0.5520369646665981,-0.5175123473064052,0.7844293265872851,0.5735828957429027
0.9683447233689945,-0.19528389356993453,0.1686524928987589,6.481927835116601,1.4664234897170516,3.95785649488722,-0.23932631445638294,0.5942942932347328,-0.5403233628800961,0.9286241936080436,0.5056360198794396
0.952383897675855,-0.19654215881617604,0.1683994634288736,6.669195284929562,1.6173994277040933,4.2192185246825415,-0.19316096186153997,0.6364311913437866,-0.53640090850303,1.0095750281141682,0.527342364692789
0.9368862578682922,-0.1975270254276308,0.16815697069372912,6.8470571147675505,1.773426005118109,4.475406395218651,-0.13858466824607915,0.6785064581941054,-0.5151597977681244,1.025419732647029,0.5763560619020276
0.9217675585390089,-0.19810271003690158,0.1677745352347195,7.015478091994091,1.9340850554942062,4.7261923806203905,-0.07581057612087777,0.7205026640448332,-0.4924067308058726,1.0287959588294675,0.6275790688649935
0.9069873324166797,-0.19811876462981526,0.16704017503297844,7.174454238048924,2.0989256361238935,4.971270969356841,-0.0049972797116435855,0.7623565455923808,-0.47906793953669086,1.0688208368573922,0.646031481450114
0.8925517906101688,-0.19757728601482938,0.16584165186474906,7.324040609255694,2.2674622066821293,5.210279972701134,0.07371545744278163,0.803965059113349,-0.4808316375814422,1.1567112989948372,0.6080852614828446
0.8786577284198598,-0.19678699884882017,0.16473448557474565,7.4643066897079615,2.4392711429953384,5.4429721663854265,0.1600794990487699,0.8452859085539569,-0.4760424804664238,1.234317812041571,0.5810784024389183
0.8653723669454582,-0.19597863355661918,0.16394565416421175,7.595295915575077,2.614022322131342,5.6692841918221815,0.25372909383135006,0.8863720453726122,-0.455523839582218,1.262428300958375,0.5965521857322506
0.8526057307469121,-0.19511355444097372,0.16317214323285617,7.717076566381535,2.791376094107282,5.889162222655054,0.35432240643900303,0.9272627588246781,-0.4297812911794917,1.2622629375364154,0.6163891898451608
0.8403053345530611,-0.19413626704345893,0.16239495110991403,7.8297466083082625,2.9709669271912897,6.10249833100021,0.46156249635622376,0.9679593589898958,-0.4050393977557867,1.255849525305067,0.6363755103895011
