u,v,r,x_bow,y_bow,x_stern,y_stern,psi,X_F_Body,Y_F_Body,N_F_Body
1.25,0.0,0.0,1.5232,0.0,-1.5232,0.0,0.0,0.0,0.0,0.0
1.2334229948380755,-0.009181776686265623,0.03537341486690174,1.8340385748175798,0.005601116365396308,-1.2123346991208044,-0.007153805288631671,0.00418689588320187,-10.659500581130265,4.8121779376556475,10.086457727805428
1.2032572171605005,-0.01788684877681071,0.06465413022340648,2.1385870416718924,0.02497468592251264,-0.9073666688386111,-0.02716777114061771,0.017116926588286948,-14.595178483376392,6.895669859134243,2.9615344246293316
1.184054207739309,-0.03177101679454445,0.07651017493556041,2.435768588251505,0.05397785543337076,-0.6087591326192834,-0.052809987828915564,0.0350609662407579,-0.30683892682309155,-1.503931017566456,-3.7324846820218607
1.1889502257157722,-0.051921075370966616,0.08174785414493026,2.7307796467222616,0.08698813243376337,-0.3110396052528495,-0.08000978592986537,0.0548456123661305,10.82098346158413,-5.899587452956858,-4.649375141077829
1.211153014830977,-0.07397308554264884,0.0895151650592728,3.028764889974977,0.12326455624384847,-0.008804854651348486,-0.1085151156018184,0.07615673928877686,18.984205416638755,-7.294417652772081,-2.9772524549590575
1.2345957476933749,-0.09539177105636103,0.10173895769493052,3.332194138592982,0.165127921226467,0.30100705084788726,-0.13893723642770298,0.0999777913376999,14.783014795858008,-6.503503937378283,-0.8342335765766784
1.2440738921271455,-0.11459697779280467,0.11671091619081708,3.6386587589852213,0.21534370328796054,0.6168918811509373,-0.17127629934429559,0.12725364309270765,7.231765685954341,-4.467126293059424,0.7326905610949005
1.2364309131584645,-0.13078038381458806,0.13173314631766084,3.943558690225223,0.27584812362776356,0.9352656336144539,-0.20448718643761493,0.15833386001771144,-0.5116065520484726,-2.0969067169267896,1.4458299788244335
1.2144054872431402,-0.1437308639276657,0.14466084078313343,4.242241266201178,0.3473742728663527,1.2523699045036303,-0.2367647332488015,0.19294222036763553,-5.833191505863201,0.02851931171624859,1.4464512375194385
1.184022522977142,-0.15368090672199217,0.1544773571001121,4.531293914223997,0.4296793015309288,1.5653972931517892,-0.26602632346785243,0.23040289899309915,-8.023467345011053,1.586035573816669,1.0679021283604682
1.1513199522261355,-0.16119338954838963,0.16120816951830413,4.808970533950265,0.5220209698190844,1.8728771660329766,-0.29032319468545736,0.2699229470049301,-7.676683311939304,2.458346886627425,0.6263803921311554
1.1205369715053006,-0.1669856284738406,0.16550302236703499,5.074919010308021,0.6235801911801846,2.174479377905607,-0.30808252560453087,0.3108040832013508,-5.868329596474999,2.6984814602705636,0.3229025477895837
1.0936977891100907,-0.1717338842868664,0.16820010501461985,5.329612640726848,0.7336959601526977,2.4705735844753893,-0.3181784956540797,0.3525420119962658,-3.617687936298941,2.465154306730916,0.23149050556620657
1.0710193564514892,-0.1759372316770856,0.17002239654291681,5.573799259934915,0.8519130202416264,2.7617871535352685,-0.3198936659904903,0.3948320338403294,-1.6286562336108044,1.9561941156814269,0.32751609532715115
1.0516392939309018,-0.17986934754531295,0.17143289582752042,5.8081214757700454,0.9779114653498522,3.048677296087201,-0.3128286147579703,0.43751939750140695,-0.24124150296161137,1.3566972709095075,0.5293641252479951
1.0343127865944495,-0.1836034787962775,0.17262643033668806,6.032946740266683,1.1113962148282046,3.3315538153580517,-0.2968005583052518,0.48053058431254814,0.49783204943820497,0.806810560951996,0.7460841583155079
1.0179050274381392,-0.18707722551694844,0.17361010608715258,6.2483601952295205,1.2520096251911388,3.6104316202027165,-0.2717599234453619,0.5238150421511909,0.7174988035660862,0.39066441311057193,0.9140374693322424
1.0016375379957565,-0.1901659358647527,0.17431279596629223,6.454248593135162,1.3992960009171063,3.885073697306507,-0.23773792068145985,0.5673120085919657,0.6115157948147627,0.14015217084611686,1.010287754347498
0.9851411208305948,-0.19274332016135368,0.174670668118723,6.650406375884152,1.5527151437381388,4.155078513704959,-0.19481959059424972,0.6109424922429474,0.37047225834667624,0.04753385760834937,1.0430217380335118
0.9683840433990861,-0.19472034562584073,0.1746628364524178,6.836625960069943,1.711683647270059,4.419975596132093,-0.14313146266972074,0.654616697341636,0.1319323305800441,0.08127537708951567,1.0296304298747383
0.9515276352797725,-0.19606218632504308,0.17430954077017213,7.012753941147419,1.875617085277269,4.679300069133708,-0.08283403869055911,0.6982450199935566,-0.043748094885932884,0.199183229624741,0.9862312732274435
