u,v,r,x_bow,y_bow,x_stern,y_stern,psi,X_F_Body,Y_F_Body,N_F_Body
1.2,0.0,0.0,1.5232,0.0,-1.5232,0.0,0.0,0.0,0.0,0.0
1.1970255593539167,-0.012176542620867379,0.026330452129510636,1.8228171450302901,0.00403489689501571,-1.2235652776921597,-0.006306230121146677,0.00339454667841423,0.29293621344252446,-0.007387943334221065,0.0039770785971955346
1.1893761148811843,-0.026034810529182613,0.048389423060997236,2.1210315312132284,0.015906724328434017,-0.9251184590479379,-0.023116105955450165,0.012809840935104452,-0.01702789117202372,-0.009812683982603258,0.004248788189704898
1.183211474867708,-0.04096109636870528,0.06724263001998565,2.4172796822123854,0.035482231297441894,-0.6279833329930621,-0.04773592238098985,0.027320285348311855,-0.060999272629583476,-0.0005103735021800456,-0.003906552964398817
1.176107397946359,-0.056491023693681086,0.0837628750824781,2.711398809341419,0.06286040178696997,-0.33174449923509264,-0.07795961234257269,0.04624154236717155,-0.13595866872700463,0.017069264670106585,0.0007389659779337408
1.1681702130182976,-0.07217095346521107,0.09833922100911606,3.002892589213637,0.09826968187464029,-0.036248793382603034,-0.11189723728763347,0.06904347438025339,-0.19702583550859287,0.049735486849229585,0.013418916539673911
1.1592088549211284,-0.08760837502598666,0.111073815014169,3.2912198273462274,0.14194048633191325,0.2586307790327682,-0.14780537928772783,0.09525492188659676,-0.250529938105783,0.09875098097752807,0.015201880752187912
1.1491427872909799,-0.10255219638972451,0.12242771544679351,3.5757755105883593,0.19410812298375418,0.5529469586310741,-0.1841179871393611,0.12447635157622608,-0.2959256724748273,0.14721471443264472,0.046651657444306015
1.1379233267328388,-0.11668881580444099,0.13234225363999996,3.8559108049134214,0.2549821879989234,0.8466738067797024,-0.21939999306701302,0.15635530651689292,-0.33577060616246723,0.20510485038506301,0.08911165907795268
1.1255205048512498,-0.12969017416780534,0.14055199069610927,4.13096262240903,0.3246171563239212,1.1396726271572857,-0.2522086559986936,0.19049688474731793,-0.37876146010321976,0.29183022976061246,0.09919527085239688
1.1121108992997006,-0.14157036306882193,0.14758382423345284,4.400284630717227,0.4029900830642102,1.4317258827517607,-0.2812618923902169,0.22654296474894786,-0.41340163794609913,0.36674179064906814,0.13420238922720387
1.0978651163796656,-0.15240813994219193,0.1537868329673627,4.663254955047721,0.4900907406177723,1.7225968479636788,-0.30556614191622716,0.26424399312106084,-0.431348098947451,0.3970359670391201,0.22825820304194985
1.0828234350358321,-0.16196672533969947,0.1587600435873406,4.919286794031316,0.585792768639016,2.011974514457302,-0.32419249939874134,0.3033392344343239,-0.44481000074628174,0.42918814511681475,0.3165389061710248
1.0669886948380032,-0.1699060614289911,0.16209462593638152,5.167855541538689,0.689755685796385,2.2993891136496267,-0.3361269188160231,0.34346611076168637,-0.476724705730422,0.5327659983728755,0.32729865845424005
1.0506632984480007,-0.176410649371516,0.16423339008699167,5.408525415280514,0.8015439351678897,2.5842977251281627,-0.34050258109244014,0.3842720742057354,-0.5137721189447997,0.6689085294886742,0.2955618674567497
1.0342826906248548,-0.18205411392247223,0.16638654388859725,5.64091640950764,0.9208696806477179,2.8663073521945948,-0.3369354952903355,0.42561722615096237,-0.5195620048159549,0.7309440591994464,0.3624256537611668
1.0178949958258272,-0.18699136295150284,0.16821569413968956,5.864691417311838,1.0474787331640347,3.14512571780393,-0.3252883272024628,0.4674598091898282,-0.5025626687838718,0.7155082068231641,0.47365176107389945
1.0014267394627212,-0.190954498782894,0.169421186501713,6.079570221917432,1.1809779954489326,3.420367776847874,-0.3053484615549567,0.5096786842555295,-0.4875930102239166,0.7085778613276945,0.575870582811666
0.9848100216199734,-0.19362509225616187,0.16939705581627498,6.285350022873992,1.3208225792358352,3.6914726463440375,-0.27677583753070145,0.5520369627250702,-0.5019068546453449,0.7990229675509702,0.5708203636761451
0.9683449873602208,-0.19528384061102605,0.16865239912977545,6.481927799888638,1.46642349020333,3.957856463845789,-0.23932631087807063,0.5942942958213758,-0.5255111480271392,0.9405143703535134,0.5043722722568377
0.952384024095366,-0.196542051568485,0.16839927974043117,6.669195264586372,1.6173994273963834,4.219218518800864,-0.1931609633127412,0.6364311982031415,-0.5224111983926104,1.0189723913602624,0.5274439732050195
