u,v,r,x_bow,y_bow,x_stern,y_stern,psi,X_F_Body,Y_F_Body,N_F_Body
1.2,0.0,0.0,1.5232,0.0,-1.5232,0.0,0.0,0.0,0.0,0.0
1.0669911147297864,0.16585267438705248,0.2605094911090219,1.8047580568319863,0.07720446106258584,-1.2398819157230536,-0.026334931654512346,0.033994009612374976,-15.547981194089664,41.64668624075791,30.97215384696765
0.9641904014321655,0.19854715094005718,0.49924228298926604,2.041741378010367,0.2891880762937056,-0.9795314388759551,-0.10127272609018008,0.1285248255124408,-27.656757613233903,74.08114869555472,55.093284524359596
0.8635409914375697,0.04538989726536359,0.7292830200645265,2.2114676321416575,0.5986799070048305,-0.7128740163010814,-0.2550014051786634,0.2840299292606375,-37.087082209691694,99.34113355882903,73.87884006255139
0.7211833224599461,-0.07139604252444814,0.7668696121047257,2.2910636298332445,0.9361481905994232,-0.4175685794104421,-0.4580736439851305,0.4753641625437188,-44.43142547640233,119.01362710348246,88.50904360614538
0.564705514368078,-0.08295136323365333,0.710442491325807,2.2863660580570397,1.2420107739872421,-0.11996683771766807,-0.6261713389057623,0.6601593934714728,-50.15120722790215,134.33458440312714,99.90306049921143
0.4140829039979296,-0.07723202293405966,0.6582718866679874,2.2132840701130934,1.5010359980846566,0.16009204433660137,-0.7495053284598834,0.8312210710179179,-54.60576230640405,146.26651661867845,108.77669904359036
0.2697096002185008,-0.07322429394349035,0.5943168216267218,2.092098587965297,1.7033236198031172,0.41621825409650637,-0.840680431857521,0.9882890308530878,-58.07497139302395,155.55910969108112,115.68749191224484
0.1314981944311427,-0.06639424350111235,0.49525272090625205,1.950345815048991,1.8407461827693892,0.6381881435109777,-0.9085777245209266,1.1255001903218342,-60.776798377957995,162.79619978745544,121.06963123957284
0.000659800081977246,-0.04803015566679076,0.3180717447354544,1.8246253257592415,1.9106439429377695,0.8042119285278664,-0.9597740857912284,1.2292354521167936,-62.88099283014989,168.432476616327,125.26126444800488
-0.10824136199607995,-0.006843491428379881,0.3625703158533937,1.7138915581558047,1.9308819283609606,0.9179880020162418,-1.00971002867972,1.306467511362214,-64.51974671252891,172.8220284117206,128.52572281907953
-0.21268321734033402,-0.015406512714922492,0.4844956840256625,1.5485981081859048,1.9252420848225522,1.0717092042945287,-1.0835985925709086,1.4136069234413107,-65.79600976683639,176.24061545012137,131.06808604770484
-0.31642084470352605,-0.018760884042738252,0.5598682630264641,1.3484087486740453,1.8772371658679663,1.269081911713455,-1.1681283583727056,1.5447527360567768,-66.78996304826671,178.90301000366225,133.0480777626975
-0.4179154471943294,-0.015446947816771538,0.6155840134242989,1.1335468779226636,1.7751185176459798,1.501782147723495,-1.2489411873624394,1.6919673523875884,-67.56405448725431,180.9764845518195,134.5900965521889
-0.5159790937265885,-0.009095336299816953,0.6599405028233496,0.9221012525465009,1.6129204929617182,1.7663662787637977,-1.314147547917288,1.8516079740861309,-68.16691733677236,182.59130770002548,135.79102165563523
-0.6097975757066941,-0.0006265857973348389,0.6958635924762279,0.7327738653202218,1.3897989695031943,2.0590558772891825,-1.35272754888505,2.0212376086731703,-68.63643031673394,183.84894105565732,136.72630888469666
