u,v,r,x_bow,y_bow,x_stern,y_stern,psi,X_F_Body,Y_F_Body,N_F_Body
1.2,0.0,0.0,1.5232,0.0,-1.5232,0.0,0.0,0.0,0.0,0.0
1.1970254941030452,-0.012177522448677222,0.026329647328222617,1.8228171478120365,0.004034999704939064,-1.223565274781107,-0.006306140839136764,0.0033945511192411985,0.29218989058145683,-0.006496133548913756,0.004198158800344644
1.1893760820543755,-0.026035430755972942,0.04838915128392905,2.1210315360317913,0.015906763891720892,-0.9251184544984923,-0.02311602907674157,0.012809828688695294,-0.01826877825358898,-0.0061241283113725445,0.005399734190450027
1.1832114888774365,-0.04096141936939752,0.06724214725684861,2.4172796948656763,0.035482279298224395,-0.6279833248277361,-0.04773583913936939,0.027320273242192453,-0.06257852818311435,0.006689133886686205,-0.0014918459046733682
1.1761074507764326,-0.05649117664846097,0.08376254000455996,2.7113987995651483,0.06286049670075518,-0.3317444977075825,-0.07795953621106669,0.04624154814278057,-0.13784191348339678,0.02779983889600112,0.00480473729042015
1.1681704016878725,-0.07217096933530513,0.0983387313846169,3.0028925727747184,0.09826978740763453,-0.03624878361409652,-0.11189715929179794,0.06904348200502332,-0.19927138227685412,0.06347378570509872,0.019352670968664727
1.1592090413828833,-0.08760816770952423,0.11107343739740329,3.291219791959743,0.14194058301277157,0.2586307854768008,-0.14780532482463482,0.09525493518216023,-0.2533083661800709,0.1145369416760013,0.023230795333426334
1.149143098591011,-0.10255176561443238,0.12242727264002827,3.575775464739011,0.1941082140968734,0.5529469608610386,-0.18411798137003532,0.12447637988285495,-0.2994223774573772,0.16371970785457438,0.05688675516922489
1.137923648361124,-0.11668815778286892,0.13234182694453014,3.8559107493399747,0.2549822655934667,0.8466738134582946,-0.21939998226584986,0.156355329929267,-0.340220662920613,0.22077019525664165,0.10164473252657805
1.1255208492991862,-0.12968944454890688,0.14055164860408367,4.1309625366566625,0.324617228112919,1.139672634704185,-0.25220861515922066,0.1904968993963193,-0.38437743406025615,0.30497102394524933,0.11406334383663168
1.1121112838908405,-0.14156961669481163,0.14758352974767433,4.400284523265282,0.4029901389031378,1.4317259001743652,-0.28126185430932893,0.2265429788464693,-0.42036878978505376,0.37573597069457726,0.15138095672615617
1.0978654954682723,-0.15240731518781797,0.1537865494028738,4.663254844170569,0.4900907727692184,1.7225968885093028,-0.3055661324022604,0.26424401167234146,-0.4398193323583159,0.4003944830662153,0.24768964527366602
1.0828237750945524,-0.16196584686238227,0.1587597681294533,4.919286670501892,0.5857927675671054,2.0119745632900794,-0.3241924824174919,0.30333924409764484,-0.45489198967877087,0.42559193901776404,0.33813637589807405
1.0669890406481901,-0.16990527836239838,0.1620944724085963,5.1678553909637115,0.689755663695868,2.299389160670798,-0.33612686937791175,0.3434661098713891,-0.4884601483875687,0.5212084927084301,0.35094429890335477
1.0506636373470373,-0.1764099812102591,0.16423328229004477,5.4085252662175245,0.8015438989710636,2.584297794648468,-0.34050254854316186,0.3842720794512588,-0.5271515540205328,0.6488203602035856,0.3210710607454491
1.0342829679445524,-0.18205337203044944,0.16638639262699378,5.640916241609159,0.9208696167584184,2.866307419825458,-0.33693543277953014,0.42561722095566545,-0.5345354515490691,0.7020614238216705,0.3895992510472132
1.0178953228094145,-0.18699074993862894,0.16821563867288927,5.864691258589565,1.0474786489246628,3.145125808091271,-0.32528826922551674,0.4674598043059926,-0.519031887771198,0.6776155718689891,0.5023311565378231
1.0014269555255644,-0.1909539005294627,0.1694210704080392,6.079570075295023,1.180977885965398,3.420367881587401,-0.3053483935284303,0.5096786728922867,-0.5054744924282347,0.6617274260971037,0.6058569397774457
0.9848102029735287,-0.19362465518068983,0.16939707504682677,6.285349884145268,1.3208224627990415,3.6914727575476207,-0.27677575669384263,0.5520369480089761,-0.5210566668456932,0.7435462229773017,0.6019398519046699
0.9683450964514873,-0.19528347223354198,0.1686523913944124,6.4819276755196515,1.4664233773094468,3.9578565909064864,-0.23932622883695182,0.5942942828037061,-0.5457737018417957,0.8771228200178876,0.5363867826527668
0.9523840837680959,-0.1965416557048347,0.16839926139853073,6.669195144496275,1.61739930340388,4.219218639709445,-0.19316086937791757,0.6364311786084207,-0.5436163114635767,0.9484161507361519,0.5601535887079365
0.9368864589217061,-0.1975265643987245,0.16815683374843973,6.847056992672083,1.7734258635003142,4.475406514202789,-0.13858456825447416,0.678506437857511,-0.5239210802684523,0.9553327803040774,0.6109983898547919
0.9217677016766822,-0.19810229000924193,0.16777439654962628,7.015477992282219,1.9340848991970483,4.7261925026647935,-0.07581046975846602,0.7205026363248517,-0.5025388098361014,0.9505168436867106,0.6638181908850399
0.9069874486663835,-0.19811841772642289,0.1670401215267764,7.174454155502869,2.0989254788001634,4.9712710887180025,-0.004997158628794768,0.7623565102862692,-0.4903848244622597,0.9831589542532646,0.6836461599439255
0.8925518314170805,-0.19757704433392517,0.1658416708185746,7.3240405271832625,2.2674620550560145,5.210280080908845,0.07371558695318356,0.8039650216023251,-0.4931614841788816,1.064615111990919,0.6468164639749551
0.8786577779723236,-0.1967867824248549,0.1647344582583397,7.464306609422949,2.439270993674736,5.442972265135391,0.16007963363301372,0.8452858684617922,-0.48920195023080115,1.1367632931640856,0.6206652707987991
