time,u,v,r,x,y,Ψ,x1,y1,x2,y2,δ,n_p,X_F,Y_F,N_F
0.0,1.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.2246467991473532e-16,0.3490658503988659,15.0,-0.13518407454772527,-0.05571940083400506,0.03772230272054172
0.25,1.1985243751977164,-0.007857670343493042,0.017606787767893095,0.29981473316601837,-0.0007239104206921295,0.0022766705866669214,1.2998121415526638,0.0015527581992244956,-0.700182675220627,-0.0030005790406087665,0.3490658503988659,15.0,-0.13024638018861087,-0.07974560103126521,0.054864825360326976
0.5,1.197038680085077,-0.01682359347882099,0.032198764985022985,0.5992748948800688,-0.0022604301163346666,0.008556578270323308,1.599238287587903,0.006296043742682154,-0.40068849782776544,-0.01081690397535158,0.34906585039886595,14.999999999999996,-0.12175911650793088,-0.1122567660592805,0.07437199464416527
0.75,1.1953818522396635,-0.02651935717676213,0.04463005278135579,0.8983787819444632,-0.003743926350335406,0.018199713930658657,1.8982131717226818,0.014454782883015972,-0.10145560783375542,-0.021942635583686657,0.3490658503988659,14.999999999999996,-0.11335890442004458,-0.15209967087117324,0.0927427006000948
1.0,1.1934285652754038,-0.03666020912659737,0.05547434291583804,1.1970919501658501,-0.004394735309581297,0.03074232919769147,2.1966194419837533,0.02634275173497153,0.19756445834794692,-0.035132222354134095,0.3490658503988658,14.999999999999993,-0.10652060882530354,-0.19260064080399292,0.10745943475381313
1.25,1.1910800588291304,-0.047021501278742134,0.06511380782067908,1.495347402022571,-0.0034956587740765706,0.045838719441823224,2.4942969918678397,0.0423270097247513,0.49639781217730256,-0.049318327272904444,0.34906585039886584,14.999999999999996,-0.10410999550949161,-0.2292509485833263,0.12055958490860325
1.5,1.1882545737702546,-0.05742223826667462,0.07380395545091974,1.7930450969158627,-0.0003773747220076733,0.06322192559789817,2.7910472565602547,0.0628024428275283,0.7950429372714709,-0.06355719227154362,0.3490658503988659,14.999999999999996,-0.10721089504117301,-0.26344439355418936,0.12929527563273807
1.75,1.1848874512006393,-0.06771857593984326,0.08170453345758492,2.0900514537014367,0.0055887462602971765,0.08267613612500692,3.0866357282625154,0.08817072793858044,1.0934671791403576,-0.07699323541798593,0.34906585039886584,14.999999999999995,-0.11440292094761671,-0.29041597798229335,0.13866294902958443
2.0,1.1809342366472906,-0.07778822287189306,0.0889231596177298,2.38620018613902,0.01499357498389513,0.10401851033506206,3.380795137015829,0.11882460931578018,1.3916052352622108,-0.08883745934798958,0.34906585039886595,14.999999999999996,-0.12532616686322692,-0.3091574013545747,0.14988892633977485
2.25,1.1763674861163185,-0.08752972257174611,0.09552735203669174,2.68129392624878,0.028390908178918966,0.12708772053107356,3.6732291453825536,0.15513679979805992,1.6893587071150065,-0.09835498344022169,0.34906585039886595,14.999999999999995,-0.1366816613910172,-0.31590053646291405,0.16002941475679516
2.5,1.1711818772546672,-0.09685595532138583,0.10155281643426246,2.9751068978611945,0.046296298209654474,0.15173503016067105,3.9636172079977015,0.19744975253584915,1.9865965877246876,-0.10485715611653992,0.34906585039886584,14.999999999999995,-0.1517349608815927,-0.31557408266559783,0.16998883233156378
2.75,1.1653806065916368,-0.10570113435175588,0.10702271854609456,3.2673875281090177,0.06918384825006413,0.1778188551278032,4.2516193697593465,0.24606709189502646,2.2831556864586897,-0.10769939539489823,0.34906585039886584,14.999999999999995,-0.168758131475297,-0.3049875081407146,0.18563043233106882
3.0,1.1589834912848958,-0.11401077695734224,0.11196388392308824,3.5578613144979383,0.0974828156923044,0.20520379974340677,4.5368807917516625,0.30124950374586434,2.578841837244214,-0.10628387236125547,0.3490658503988659,14.999999999999993,-0.1878206134650666,-0.28405968087717176,0.2032096946380064
3.25,1.152021751698314,-0.12174473927434634,0.11639297338892439,3.8462347856065953,0.13157546646897675,0.23375975615962083,4.819037160981538,0.36321211828920735,2.8734324102316524,-0.10006118535125363,0.34906585039886584,14.999999999999993,-0.20691259505733664,-0.25296445346482904,0.22312163425763357
3.5,1.1445402538440803,-0.1288760649610799,0.1203290619881833,4.132200001087419,0.17179490555126015,0.26336103519544674,5.097720465631429,0.43212206999600317,3.166679536543409,-0.08853225889348294,0.34906585039886595,14.999999999999995,-0.22547834284915758,-0.21395923842632922,0.24417758059851166
