time,u,v,r,x,y,Ψ,x1,y1,x2,y2,δ,n_p,X_F,Y_F,N_F
0.0,1.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.2246467991473532e-16,0.3490658503988659,15.0,-0.6870576924566989,-0.022278673099074626,0.2837926875077687
0.25,1.1985034772109446,-0.00784938034101509,0.017764557667747087,0.2998115041159762,-0.0007177544335465355,0.002308955666479728,1.299808838479043,0.0015911991813203539,-0.7001858302470907,-0.003026708048413388,0.3490658503988659,15.0,-0.6952054822195806,-0.012429298975212198,0.39007935847951203
0.5,1.197015403570714,-0.016828343641106074,0.0322685901916253,0.5992650833629167,-0.0022372683446329374,0.008623871637873025,1.5992278980332961,0.006386496399258863,-0.4006977313074626,-0.010861033088524432,0.34906585039886595,14.999999999999996,-0.7062168563813139,0.016920793799211898,0.5053168638891301
0.75,1.195371345334628,-0.026533172714612464,0.04458574896572264,0.8983637914491711,-0.0036997646258186473,0.018273621597009383,1.8981968334720802,0.014572839984238941,-0.10146925057373819,-0.02197236923587632,0.3490658503988659,14.999999999999996,-0.7178805545421054,0.06277405938616767,0.6067288225326266
1.0,1.193435305146211,-0.036675429289282385,0.05537258874579518,1.19707581003743,-0.004332165302526961,0.030799762439385408,2.196601534848511,0.026462727795169037,0.19755008522634848,-0.03512705840022289,0.3490658503988658,14.999999999999993,-0.7279180957224575,0.12649562675337675,0.6700203656431563
1.25,1.1910972142807201,-0.047032468442822606,0.0650049816165574,1.4953338850934017,-0.0034204437385513386,0.04587055987275012,2.4942820154195453,0.042434031722493167,0.4963857547672579,-0.04927491919959592,0.34906585039886584,14.999999999999996,-0.7324475174867345,0.19904988717690475,0.6980073823183779
1.5,1.1882748549139954,-0.05743090488304756,0.07371456243570879,1.7930362532867234,-0.0002960994063243357,0.0632289158968026,2.791037971261114,0.06289069447508326,0.795034535312333,-0.06348289328773203,0.3490658503988659,14.999999999999996,-0.7306398654522138,0.27940417150157254,0.6986233180492566
1.75,1.1849073651250601,-0.06772381309294513,0.08164754241840193,2.090048033945314,0.005670291490278293,0.0826641725502873,3.086633296410641,0.08824035045220713,1.0934627714799876,-0.07689976747165045,0.34906585039886584,14.999999999999995,-0.7236383402069977,0.358044084180055,0.6773664415286476
2.0,1.180951229001314,-0.07779243171688166,0.08889214977225177,2.3862022098655413,0.015071240569525503,0.10399437234633911,3.380799666724969,0.11887826734945962,1.3916047530061135,-0.08873578621040873,0.34906585039886595,14.999999999999996,-0.7119789544614143,0.4318210353799647,0.646397146888791
2.25,1.1763810273686457,-0.08753533016560809,0.09551313235535228,2.6813010809244235,0.02846155658255286,0.12705636660113928,3.6732402735539247,0.15517634707222963,1.6893618882949228,-0.09825323390712391,0.34906585039886595,14.999999999999995,-0.6955217137186588,0.49910198141206175,0.6076835402992189
2.5,1.1711901646979352,-0.09686596669033126,0.1015472301031886,2.9751186739198334,0.04635714101058876,0.15169936047470084,3.9636343750232945,0.19747533538822448,1.986602972816372,-0.10476105336704675,0.34906585039886584,14.999999999999995,-0.6770136853551403,0.5553921403419144,0.5699868372956979
2.75,1.1653841704763668,-0.10571535866940969,0.10702760314714356,3.2674033478789126,0.069232373949263,0.17778113999373435,4.251641860004207,0.2460784970325191,2.283164835753618,-0.10761374913399299,0.34906585039886584,14.999999999999995,-0.6570760836189822,0.5990437128988256,0.532834693811801
3.0,1.1589832839459029,-0.11402961967491446,0.1119745577858526,3.557880810778031,0.09751710278182252,0.205165971042269,4.536907995559848,0.3012467556542664,2.5788536259962136,-0.10621255009062118,0.3490658503988659,14.999999999999993,-0.6370133675800199,0.6322719244195568,0.4987457325253214
3.25,1.1520193810696466,-0.12176598160535203,0.11640818105036797,3.8462578757733557,0.1315943149898981,0.23372308501626335,4.819068744874901,0.363195292878983,2.8734470066718103,-0.10000666289918683,0.34906585039886584,14.999999999999993,-0.6162352831788176,0.6547370596919442,0.467384664506189
3.5,1.144537489751137,-0.12889618196323385,0.1203468471968786,4.132226833722593,0.1717982426781178,0.2633264285677062,5.097756306733293,0.4320919935595767,3.166697360711893,-0.08849550820334087,0.34906585039886595,14.999999999999995,-0.5963971198355499,0.6649150825666976,0.4388533906129788
3.75,1.1365888517743077,-0.1354074118071205,0.12381126510333801,4.4154700477781565,0.21841241912969844,0.29385478586332914,5.372604521982653,0.5080563354986315,3.458335573573659,-0.07123149723923436,0.34906585039886595,15.0,-0.5772403300965248,0.6646786793764489,0.41444821481558536
4.0,1.1282319182072957,-0.14129806766687272,0.12682783546953438,4.695664407081715,0.2716688054154199,0.3251928367946166,5.643253541395118,0.5911603272630913,3.748075272768312,-0.04782271643225152,0.34906585039886595,15.0,-0.5595145865971094,0.6559013388779662,0.394835182922255
4.25,1.11952772287138,-0.1465770516315409,0.1294270026117925,4.972485666136919,0.33174832396992726,0.35723237686208054,5.90935386653024,0.6814310016849213,4.035617465743598,-0.01793435374506645,0.3490658503988659,14.999999999999996,-0.5426993844989689,0.6401867675983214,0.37826818898682363
4.5,1.110540032264698,-0.15126268722546543,0.13163864109403278,5.245612497015536,0.39878221710403966,0.38987272750673785,6.170569936910525,0.7788529136667538,4.320655057120547,0.01871152054132563,0.3490658503988659,14.999999999999993,-0.527051631830255,0.6202150206694184,0.36454234387766976
4.75,1.1013318347768442,-0.1553797664267671,0.1334948053459326,5.514730178880768,0.47285425689478033,0.42302097446303544,6.426583120598808,0.8833712634619986,4.602877237162728,0.062337250327562085,0.3490658503988659,14.999999999999995,-0.5126760749098851,0.5970651834985032,0.3538277023673948
5.0,1.0919638785841657,-0.15895957811965314,0.13502924950970208,5.779533627879776,0.5540035149268113,0.45659245341967175,6.67709369413679,0.9948957097565484,4.881973561622763,0.11311132009707424,0.3490658503988659,14.999999999999995,-0.5007955755007493,0.5757902999378531,0.34606285926481073
5.25,1.0824912420982626,-0.16203399197747972,0.1362758820255887,6.039729467984939,0.6422278625921499,0.49051098668785353,6.921821727850439,1.113304549647034,5.15763720811944,0.17115117553726586,0.3490658503988659,14.999999999999995,-0.48746068285814176,0.5467126270967464,0.340250767510919
5.5,1.072972115872758,-0.16464919933345584,0.13726626891132154,6.295039071576512,0.737486967792465,0.5247085544102116,7.160509052766691,1.2384477563367091,5.429569090386334,0.23652617924822103,0.3490658503988659,14.999999999999995,-0.47596347218050533,0.5271606160722183,0.3374570948262093
5.75,1.063453213188442,-0.16683495108756985,0.1380334559055731,6.545199634170127,0.8397069480944143,0.5591252927241315,7.392919053433681,1.370151842691058,5.697480214906574,0.309262053497771,0.3490658503988659,14.999999999999996,-0.4652294515539365,0.5096565500693616,0.3357686387307653
6.0,1.0539783582319666,-0.16863108738549087,0.13860450577128586,6.789964154223379,0.948784804051632,0.5937088021927196,7.618835690195626,1.5082237880840146,5.961092618251134,0.3893458200192498,0.3490658503988659,14.999999999999995,-0.45546331701856835,0.496200757568362,0.33546551433027477
6.25,1.0445856447934736,-0.17007510145740126,0.13900573042853445,7.029102583780486,1.0645913522073798,0.628413376533118,7.838063825545468,1.6524533337324083,6.220141342015504,0.47672937068235144,0.3490658503988659,14.999999999999996,-0.44582188015983865,0.48616626008380637,0.3355522531558577
6.5,1.0353095812917075,-0.17120420366071953,0.13925985935313773,7.2624020619037815,1.1869749159172014,0.6631994296067418,8.050428629224717,1.802616150076855,6.474375494582846,0.5713336817575481,0.3490658503988659,14.999999999999995,-0.43430464851418926,0.47928266038100115,0.33652088253572837
6.75,1.026183441344063,-0.1720540857113643,0.1393888560913016,7.489667391247125,1.3157649338232758,0.6980329743909957,8.25577529074378,1.9584769115621246,6.723559491750472,0.6730529560844267,0.3490658503988659,14.999999999999996,-0.4272499847353113,0.4770683174252147,0.33648002975339486
7.0,1.0172235216054613,-0.1726565515953721,0.13940949789812235,7.710719677572529,1.4507745133997572,0.7328848497825988,8.453967163063961,2.1197910866737146,6.9674721920810985,0.7817579401257998,0.3490658503988659,14.999999999999996,-0.4156194400742592,0.47703963952287914,0.33731616945338355
7.25,1.0084593880647166,-0.1730434446020876,0.13934038593717615,7.925396381214739,1.5918035328667355,0.7677303382167882,8.644885191907523,2.2863075654603238,7.205907570521955,0.8972995002731471,0.3490658503988659,14.999999999999998,-0.40514044947849487,0.48038168853064206,0.3380034131798544
7.5,0.9999052791668063,-0.1732425952567951,0.13919623715614254,8.133551189535483,1.7386416274362473,0.8025488764113072,8.828427185673345,2.4577712054623273,7.438675193397621,1.019512049410167,0.3490658503988659,14.999999999999996,-0.3948047399478443,0.48729604011941596,0.338471481363527
7.75,0.9915739246621905,-0.17327883841089892,0.13898997507502575,8.33505215160944,1.8910698340989633,0.8373233544673486,9.004505729757058,2.633923727341606,7.665598573461824,1.148215940856321,0.3490658503988659,15.0,-0.38462924552817085,0.4966666139258408,0.33787732937464815
8.0,0.9834749599708457,-0.1731754450461371,0.13873156696391284,8.529781066637296,2.0488626085852797,0.8720395092759552,9.173047417892107,2.8145050847737516,7.886514715382487,1.2832201323968078,0.3490658503988659,14.999999999999998,-0.3746953845421317,0.5068237768341682,0.33649200853012073
8.25,0.9756151162672781,-0.17295456878496662,0.13843041011955617,8.717632848670846,2.211789249996454,0.9066855015340983,9.33399203103107,2.99925439736581,8.10127366631062,1.4243241026270985,0.3490658503988659,15.0,-0.3644344944664594,0.5180156682353685,0.33437106589105214
8.5,0.9679997807049804,-0.17263530727811768,0.13809489769145192,8.898514804707734,2.379615374733757,0.9412517171155058,9.48729153366852,3.187911090072866,8.309738075746948,1.5713196593946486,0.3490658503988659,14.999999999999998,-0.3509124107849973,0.5317571487534523,0.3297315206538182
8.75,0.960638076705586,-0.17223276802391332,0.13772946685670118,9.072346039267382,2.552105021213264,0.9757301217955723,9.632909620108553,3.380216409756303,8.511782458426213,1.7239936326702254,0.3490658503988659,15.0,-0.34297420197281175,0.5421812988079703,0.3266191741703698
9.0,0.9535199564522079,-0.1717658496084862,0.13734479413920722,9.239056234293237,2.7290201992498666,1.0101146245375419,9.770819884465256,3.575913002593828,8.70729258412122,1.8821273959059053,0.3490658503988659,14.999999999999998,-0.3319153301449325,0.5548521301945055,0.323562811818927
9.25,0.9466506598548988,-0.17124531403200904,0.13694706882211033,9.398584674666347,2.910121833628103,1.0444012151605748,9.901004414682465,3.7747456852781633,8.896164934650228,2.0454979819780434,0.3490658503988659,15.0,-0.3239650839233165,0.560336241125234,0.3155932507704996
9.5,0.940022096113822,-0.1706898772011517,0.13653310035801025,9.550880351262283,3.0951707078242796,1.0785861778501,10.023455175435988,3.976461258980836,9.078305527088578,2.2138801566677233,0.3490658503988659,14.999999999999998,-0.30896709432872915,0.5740267053636601,0.3073837421895163
9.75,0.9336451501638269,-0.17009960856696996,0.13610951599435087,9.695901007217909,3.283929323478503,1.1126663272978146,10.138172720318066,4.180810437000771,9.253629294117754,2.387048209956236,0.3490658503988659,14.999999999999998,-0.29760587250196274,0.5791501662328988,0.30095080614176173
10.0,0.9275086644937028,-0.1694918099362326,0.1356840690320574,9.833612604802685,3.476162197117042,1.1466402678064944,10.245164376852683,4.387548580010238,9.422060832752686,2.5647758142238466,0.3490658503988659,14.999999999999996,-0.28573527628240636,0.5855732503510943,0.29268703038905897
10.25,0.9216086827152442,-0.16887125812174783,0.13525714058339935,9.963988535451914,3.671634475078436,1.1805075782372125,10.344444000879411,4.596433717523927,9.583533070024416,2.7468352326329457,0.3490658503988659,14.999999999999998,-0.27321497189557387,0.5893603530815149,0.2791563523890655
10.5,0.9159413814601062,-0.16824580599889377,0.13482355461027556,10.08700898415459,3.8701135072787443,1.2142671908064024,10.436032731444625,4.807227387140004,9.737985236864553,2.932999627417485,0.3490658503988659,14.999999999999996,-0.26204520019345495,0.5908859244120857,0.26752781347531374
10.75,0.910498560785041,-0.16762136936488187,0.13439170062664726,10.20266084057305,4.071368453081356,1.2479185510195747,10.519957781554728,5.019694689797407,9.88536389959137,3.1230422163653055,0.3490658503988659,14.999999999999998,-0.2509943064127844,0.5893035463571561,0.25517997048898877
11.0,0.9052738340735562,-0.16700405075418387,0.13396326878525833,10.310937118400268,4.27517032980593,1.2814623107961987,10.596251105046989,5.233604432404447,10.025623131753546,3.3167362272074143,0.3490658503988659,14.999999999999998,-0.23916404963205865,0.582990444657247,0.2403356867300751
11.25,0.9002622851441182,-0.16640057279706774,0.13353669928222536,10.411837036051464,4.481292554794798,1.3148991120890152,10.664950544780787,5.448729142742865,10.158723527322142,3.513855966846732,0.3490658503988659,14.999999999999998,-0.229207392553017,0.5791536687298849,0.22934737409648623
11.5,0.8954535511501326,-0.16580919721001916,0.13312153964381662,10.505364776064587,4.689510860400162,1.3482306946508096,10.726097472019582,5.664845201504178,10.284632080109592,3.714176519296146,0.3490658503988659,14.999999999999998,-0.21758441410020665,0.5683389032547418,0.2137710642202135
11.75,0.8908441031189375,-0.16523828863301987,0.13271031949798737,10.591529522645155,4.899603489592865,1.3814589103130424,10.779737716392297,5.881732643934306,10.403321328898013,3.9174743352514225,0.3490658503988659,14.999999999999998,-0.20580529114618556,0.5544351286997289,0.19792562371926908
12.0,0.8864274179064994,-0.16469053617530574,0.13230522348887927,10.67034611330569,5.111351527816347,1.4145850337852204,10.825922870509297,6.099175334280925,10.514769356102088,4.123527721351768,0.3490658503988659,14.999999999999998,-0.19621228288312215,0.541580001144749,0.1822541616356502
12.25,0.8821924619827005,-0.16416403149605846,0.13190850858998596,10.741833512676289,5.3245382499181,1.447610902740188,10.864707623772325,6.316960515298409,10.61895940158025,4.332115984537791,0.3490658503988659,14.999999999999998,-0.18516551361623085,0.5210650838335494,0.1650608038272733
12.5,0.8781353137764958,-0.1636659539642616,0.13151863834319258,10.806015372073372,5.538949348353106,1.4805384018143004,10.896150799368346,6.534878866315097,10.715879944778393,4.543019830391115,0.3490658503988659,14.999999999999998,-0.1743861320918535,0.5012625453135667,0.14899245259403313
12.75,0.8742486271118275,-0.1631937710599047,0.13113919107438524,10.862919888108532,5.754373370957899,1.5133697232757184,10.92031493311485,6.752724916662714,10.805524843102214,4.756021825253084,0.3490658503988659,14.999999999999998,-0.16347749116860497,0.478907297169638,0.13263846304863378
13.0,0.8705259564881587,-0.16274873159775674,0.13077007811078778,10.912578913929408,5.970601470928229,1.5461074623941493,10.937265270265096,6.9702967164097895,10.887892557593721,4.97090622544667,0.3490658503988659,14.999999999999998,-0.1540940539141751,0.4550533417161769,0.11353124200084438
13.25,0.8669579754387181,-0.16233069296958746,0.13040712364813417,10.955028220942914,6.187427032339187,1.578753653250412,10.94707097846218,7.187395372984537,10.962985463423648,5.187458691693838,0.3490658503988659,14.999999999999998,-0.14435563194832318,0.4277725933270377,0.09715792810237905
13.5,0.8635391024195522,-0.16194123235638858,0.13005623636307373,10.990307629049578,6.404645733991847,1.6113106193200077,10.949804419028169,7.403825142295676,11.03081083907099,5.405466325688018,0.3490658503988659,14.999999999999998,-0.13586009923765252,0.39894548746346054,0.08114639031566521
13.75,0.8602605840539685,-0.1615799598413606,0.12971764291277105,11.0184608106252,6.622055574545161,1.643781411326523,10.945540505270328,7.619393345346485,11.091381115980072,5.624717803743838,0.3490658503988659,14.999999999999998,-0.12624180118640013,0.3666955091471304,0.06318496877954609
14.0,0.8571185633299772,-0.16124835180273012,0.12938756150293373,11.039535249327361,6.83945705438698,1.6761686015684372,10.93435786327598,7.833910531158718,11.144712635378745,5.845003577615241,0.3490658503988659,14.999999999999996,-0.11709519199933645,0.33329039429914353,0.045534836682725725
14.25,0.8541063103513182,-0.1609451288971983,0.12906705001564994,11.053582189223535,7.056653357655396,1.708474462522769,10.916338595798832,8.047190684596629,11.190825782648238,6.066116030714164,0.3490658503988659,14.999999999999998,-0.10817125099112529,0.29863102883981585,0.028448420065140433
