sigma_u,sigma_v,sigma_r,R_0,X_vv,X_vr,X_rr,X_vvvv,Y_v,Y_r,Y_vvv,Y_vvr,Y_vrr,Y_rrr,N_v,N_r,N_vvv,N_vvr,N_vrr,N_rrr
0.07842347776876298,0.04352166214089738,0.008047224472705042,0.01458668517526244,-0.03878263343810398,-0.039809979838477144,-0.009511752135931861,0.3631682567547381,-0.31744728816855394,-0.018516007787306735,-3.1053149834051332,-2.3748718865473397,-1.4756481423546013,-0.012857024308087509,-0.1249902392545129,-0.0562249149431444,0.35376669888277323,-0.03789315033769469,0.13962456328190437,-0.012808921259519726
0.08569791001202053,0.045855744706196536,0.007641990269983629,0.010352139024627095,-0.1142954278440605,0.15096931940884664,0.0417831774961723,0.17888766959123248,-0.31015873795792903,-0.023173464603985783,-3.1535431229985984,-1.5370838324673757,-1.4805612352552282,-0.10538542357084428,-0.1350140073575384,-0.05845626668886993,-0.1500010384784236,-0.07812195349459283,0.16077044142354796,-0.023216997708683226
0.08330641795349003,0.046494561228823214,0.008947588993068979,0.014442270759131785,-0.07814910946265093,-0.13688050972415103,-0.04032146044711454,-0.9391210671139405,-0.3872561359856892,-0.04700340929601936,-1.0980838230292091,-1.5819465054810067,-1.4889221995750603,0.004117034698291874,-0.12043667918279742,-0.05736248532832897,-0.37017381283816553,-0.5394081325994188,0.040728290647673304,-0.01654840461009937
0.07787423280396749,0.04668564482571277,0.009603659542122618,0.012563515442999287,0.0013775269064574824,0.1245016757921967,0.01798357308436821,1.0854041897885804,-0.3037362914612104,0.027758756422203934,-2.186175864492119,-2.468264556227997,-1.3216087496167126,0.030266641820998946,-0.11775318293287312,-0.04862173270823919,-0.015287398092239557,-0.14737548557194458,0.10941896763711012,-0.0337963641754659
0.08009780391557361,0.04723574758197183,0.009350667793167258,0.012247148638351992,0.01629749364079358,0.10701111333198285,0.007473241824439203,1.1097191924150143,-0.33335772817556886,0.020199290822127,-2.4682064715655496,-2.4666874484870123,-1.2665745351067736,0.020616358610074242,-0.12517664878440654,-0.04721265117348718,0.10117256106934558,-0.10262523817410363,0.14882363047238,-0.03659692660294207
0.07919692429585813,0.04470064595015597,0.0075753612159595056,0.013446694060184158,-0.10085074263227864,-0.09046060552565538,-0.03919335814771982,0.09880452520986838,-0.31750287149076095,0.035832745177593134,-5.524186533548937,-0.25966496078175494,-0.06070511368429021,-0.11491931911575079,-0.14551790704977471,-0.05791320525970753,0.1276468288044631,-0.5391143095850774,0.008819959895245533,-0.012761729014722126
0.08128790692718545,0.04514702086651953,0.007155765903822197,0.012714579318835248,-0.09304231692593141,-0.10102752212997017,-0.04049356228736617,0.0031057978069592984,-0.3102318663535505,0.060859427318692455,-5.583501122545296,-0.7609983601105339,-0.06405231276843759,-0.11000306315577743,-0.15657432238435728,-0.06179886387846716,0.16397112767727706,-0.5646352143044191,0.0031200065544824684,-0.011517832592401855
0.08247372792665557,0.04745173781474384,0.01090698303432399,0.013764811137946626,0.050371210863590254,0.12677802763039162,0.028988475783499612,-0.1474199952483335,-0.29678285222019096,0.005767645233994381,1.0705645404978847,-0.420321114244822,-1.3677526566761238,0.008780424071166498,-0.11903626407758373,-0.05023523785447449,-0.12762962036523273,-0.4313989642899134,-0.004753738691119447,-0.04663543381302666
0.07584151775063311,0.05085253561287642,0.006906314402612611,0.015770088228059392,-0.11471365656237459,-0.07727912485702593,-0.015596098784164777,-1.3780851022183225,-0.1761833033292401,0.0770672463186875,-5.779544518151123,-0.44297195393904776,-0.30687081970269037,-0.07342809877992894,-0.1270753981950849,-0.05226181548787304,-0.02618503304247083,-0.30936532114260773,0.1034688354882986,-0.007458329402211708
0.09248850396925778,0.041048057835287616,0.011222729988331168,0.014320537088564404,-0.0767252064446402,0.011304218286013828,-0.0073634981772572605,0.8305940820385298,-0.36221437788724153,0.004447648668247761,0.9869891097896888,0.45483380241332627,-0.8163792831572466,0.02302423310334864,-0.1500246512115128,-0.0652835881360522,-0.000533887488283924,-0.3713878750054914,-0.011846931332387067,-0.03876166528536268
0.0901378765915905,0.04685389036681421,0.009027361316202796,0.015683200087127574,0.17946938237084775,-0.014325886428994822,-0.04404199035590118,0.7817951707949544,-0.38102468170432274,-0.004644362814960376,-5.810850777281894,-1.548584294536349,-0.6051622557490888,-0.10521982077285816,-0.12922914755801262,-0.056035291268188125,-0.19165027303288157,-0.3285691752949068,0.0600973044523162,-0.027724898128274375
0.07336450896338889,0.04520265462079437,0.008067535391340166,0.015472358196313632,-0.16703021052946096,0.05395330770004267,0.038556488384932364,-0.01763899990739759,-0.30174805089992307,0.027092082196251838,-0.2547393140450449,0.5406989883135003,-0.4393960201593614,-0.011911494174615081,-0.1340861995209915,-0.053672108274373215,-0.254629805706161,-0.8457255545263557,-0.16186253936131967,-0.046441891780745766
0.07829595346474423,0.04319605399583366,0.008043746519913329,0.01753306935978758,-0.1501342229004717,0.09491792481416786,0.0675718866049844,-0.6398017943748899,-0.23169669136123539,0.05576555408898212,-2.370470067507287,0.3395252847859451,-0.32174824886118714,0.019417577006217712,-0.12535050965639233,-0.05442359522615929,-0.12277668460916524,-0.8450796118156658,-0.17936481067108623,-0.05069767027243548
0.08365466188705702,0.04953051901667326,0.00959616087669948,0.010654877063468059,-0.007651952723095712,0.09353015255140859,-0.00908883487663939,1.131603943196796,-0.254574725959291,0.03695438303239296,-3.3625865561181283,-0.7354929122917004,-1.034733233363251,-0.09681297434745778,-0.11286885331015677,-0.04931444917945798,-0.06638926584156357,-0.08208248585011158,0.18055408393026612,-0.02003201710896141
0.08747328114284557,0.04959217024894328,0.008758592696077394,0.015226656019661437,-0.031453551910160665,0.044745815087029156,-0.005614854926363683,1.2695854650491722,-0.28954643385691237,0.022855609959726367,-2.2163433875511274,-0.4838824261425043,-1.0737293109433277,-0.11240633127235986,-0.12041042335926626,-0.05136019475757836,0.17467608124566514,-0.21610145507714928,0.07611418933265984,-0.02611847567238903
0.0692276143105841,0.06121380662593168,0.008996492232091435,0.01282975655617303,0.028295308500584954,-0.06848380338373133,-0.06926112157133005,1.2431991735293213,-0.17343729869837776,0.017035610086482605,-3.1085219797336423,-1.124900449498213,-1.2029699929408801,0.01411220831623794,-0.09763484264415459,-0.04660018212131753,-0.11648078594549449,-0.16913568281462144,0.062297497063762974,-0.049775769385071146
0.07613845126834869,0.05508217372186091,0.009374034823743207,0.009665554161902838,-0.1625667602816034,-0.003437085123031064,-0.0030757167084024123,0.8978644601079888,-0.19003090816411156,0.027648765096542544,-3.609112104773759,-1.3636320449338233,-1.0661352810570932,-0.05926420051142765,-0.09360412852461089,-0.04206067678370055,-0.3371437099847212,-0.04203324060414859,0.20408361232111388,-0.037169329446783944
0.08048883453849748,0.04305793087015388,0.007885444174095584,0.015692784857359667,0.006269779287435107,0.022375361691761325,0.01725878094781333,-0.5367657290367145,-0.3831817146585715,0.006255691301957689,-2.959558048328477,0.0006076054429340338,-0.15363257557377863,-0.033135494314036215,-0.14073694361697747,-0.05960476011309953,0.264452760250231,-0.4216713816575709,-2.8630884122582412e-5,-0.014308605575566291
0.07932971704333529,0.046255644551910405,0.009529467328264056,0.015568581034059751,-0.11204050244926189,0.032466722149541855,0.020516997286127492,0.8328543867633194,-0.28888109771984155,-0.024120919193990398,-4.088738298859189,-1.3949323361772976,-1.1691553565279578,-0.06322498300527105,-0.12444616689683696,-0.05827267626740989,-0.3447205650082896,-0.8008482206852616,-0.08148930576038174,-0.010988355314697114
0.08207225340064234,0.03458887626494122,0.008736548131123168,0.010913042916807295,-0.08609378127478902,0.06963647252182395,0.010281343390962344,-1.0363712253084687,-0.42620250631726264,-0.031071106981503213,-3.7431771372047904,-1.2824698900757887,-1.0028519533048235,-0.019047697583020787,-0.1635122876398144,-0.06686089002242737,-0.4342020216232513,-0.7273502361087403,-0.08896304769777458,-0.04802109116521969
0.0766595967764269,0.06774513328460965,0.009650711637867059,0.013626820372685887,-0.00165930250598606,0.030127549132974413,-0.01285445085518247,0.9976744307800476,-0.1935239297410869,0.05990298597223584,-2.9016272343941183,-0.6708918114574862,-0.9228637052045741,-0.11126514703419108,-0.11557605085594391,-0.04655847409289729,0.2274918267438012,-0.18746702155147044,0.09964258931494951,-0.022744324548404547
0.07958783890637706,0.039137711269973,0.007548994533828241,0.012717175496372727,-0.008699189413844483,-0.02746295101101362,-0.010844751899336966,-1.0083491345106783,-0.2465303279482441,0.0016879040535408424,-5.117636031541146,-0.3840544992718429,-0.18296751568278014,0.01747586949069793,-0.09978436340721325,-0.04419586484115782,-0.10131824324462685,-0.062402390061477186,0.13984327494028903,-0.04439359535389634
0.08134969610448767,0.056007013794707475,0.010346482953383052,0.014448987546279938,7.793842312647792e-5,0.10279436072534645,0.011767196724019949,0.9901229393763469,-0.4886649274296123,-0.05437314588984261,-0.30994542194493846,0.11362784995857034,-1.153818795981144,-0.10797742550885567,-0.16585401358281673,-0.07126131517469346,-0.023898542880585127,-0.8161430981376437,-0.2328333664114646,-0.05770218934124552
0.06810244831673896,0.04745116885270855,0.008614303909098377,0.014561188700053088,0.015642459568940115,0.10231907119362557,0.031896613352137185,0.5623379327743501,-0.41338188230372735,-0.06663771049456227,1.17378769222021,-0.20827439851845853,-1.2034159839715588,0.03277639192554982,-0.11832181683148366,-0.05330420224323596,-0.13292536296276575,-0.8587977900822352,-0.24605748106687525,-0.05977409708471562
0.08670080048031617,0.050788618711225364,0.010092806588200541,0.014431877295793167,-0.16728581314517824,0.10580120569873261,0.059197593258841,-0.8394920204264428,-0.24886927982155593,0.04867311505900032,-5.795669517001521,-0.38491249875645694,-0.2609923151768554,-0.08931923452978391,-0.14572639783533112,-0.06045544125665571,-0.19948887564774775,-0.14832027414337645,0.23269233464520128,-9.095478643901533e-5
0.06850367881500849,0.042856163651676146,0.008326354854577583,0.014477090438794277,0.027703799775597338,-0.06703782012401757,-0.052522862469294045,0.7985113996396449,-0.3365249818765109,0.011147283443939837,1.5272247005645534,-0.17604781709768824,-1.2494387599467074,-0.041259896520197764,-0.1396715461669646,-0.058967192564890976,-0.011812568221903241,-0.672937641761584,-0.15293904407962075,-0.05477754338198995
0.07218423290740751,0.046818161998416596,0.008482979492943552,0.015970517878913487,0.04753227812878133,-0.08320949415434517,-0.052440553651455515,1.2592512973440053,-0.4099599462078249,-0.034002891302189156,1.165582209301248,-0.05050142708337102,-1.112837276378447,-0.04324282428538237,-0.11369954895139678,-0.05186052629972298,-0.09540158223304268,-0.6341295166881822,-0.1418639541914657,-0.04753595058303488
0.08244721688525684,0.046583222147668316,0.00834252880874651,0.0070159441380764995,-0.1917306132374968,0.1355007826202795,0.05310074736110129,-1.22572884110907,-0.4635269500883573,-0.08016105434450965,-4.949974387080591,-1.5573919307159265,-1.1046054973003687,-0.04716118679105745,-0.15255036327349306,-0.07161159728666372,-0.12161943521576934,-0.03672031021887312,0.11036468371294633,-0.04704940720885829
0.08148328286251405,0.05176592233513024,0.008744275642727388,0.019528377071603004,-0.1356571100335929,-0.055163550185316046,-0.00998329943948538,0.8690071401776445,-0.38539322566191536,-0.05220727396075042,-1.80367177847155,0.9439165140753043,-0.39298387889964004,0.012059768305870022,-0.15380085834714888,-0.06497323906948005,0.19830278358133768,-0.4064023997033901,0.005647993606007373,-0.024188209415537863
0.07968739006764701,0.050595428968879474,0.008634576137706037,0.010659910760805438,0.1060269704410417,0.12087449820395077,-0.011238116743071416,-0.35409933785661996,-0.23503495376447991,0.013139719449691112,-5.9333454607931495,0.4858770564515904,-0.10727530306513722,-0.04510491997571579,-0.15334077684220157,-0.06823182934195446,-0.3188788450272472,-0.8954380476042281,-0.1268716570930434,-0.017084198618772667
0.07450731955929517,0.047209592704590506,0.008272611887752046,0.009489850133292312,0.02265406250978197,-0.0076981993485171485,-0.016398139926610364,-0.30244576052865524,-0.18239011400113814,0.04386383194041327,-5.964272335760533,-0.9156332278302841,-0.22953807781711189,0.006732861748752567,-0.11686927371024478,-0.05526554903568251,-0.17918949663699002,-0.8964376895196527,-0.17597725413446424,-0.02190856664819371
0.09005197329665834,0.045807232282587915,0.009808228561367583,0.01965589341568428,0.014656696827965499,0.03063719178840027,0.00016551411956750028,0.516985502899826,-0.4755467787019676,-0.060771414825133256,-0.9445514029334898,-0.9228654540579377,-1.271161433311525,-0.0012104708373507356,-0.18594293492132608,-0.07421770269059336,0.2405175969291764,-0.9076662202415645,-0.23905480853585787,-0.054285043619234315
0.08937892226026485,0.04509460665147689,0.011613941338463551,0.016027505033643193,0.03342516905944723,-0.1639113442636869,-0.06556842573180041,-0.6186739890817429,-0.4935787391852571,-0.0025125703277067285,-5.117795802901021,-2.041072095459193,-0.6208247918900003,-0.09013281746428987,-0.19125198138425864,-0.08196194968427814,0.05995718453334287,-0.7370920115854185,-0.12390703506916873,-0.021337644512327524
0.07425440799896009,0.05000941610213323,0.007753254416808792,0.008046034491240896,-0.12712062059072565,0.08966585709982974,0.024293279453191083,0.6238189926691886,-0.39818510684795716,-0.09253798230025921,-4.614920619497149,-1.2798637289650947,-1.0462396192961547,-0.04044665939316587,-0.12437556266235548,-0.06648805827930426,-0.4934322617777787,-0.1990147086613273,0.06366861141749841,-0.05100679886099589
0.0725890330779148,0.04533422809966386,0.007789122970954728,0.005889544256574389,-0.18647678829010875,-0.12344337360557554,-0.05906054764783068,-0.6954278976512349,-0.44155418018497333,-0.09367499676573389,-0.9955151045708073,-0.3132665693156107,-1.2034059365417948,0.007067521203106664,-0.14560440550802284,-0.07021798643098622,-0.07162497704678367,-0.25215450308178256,0.011166594979746258,-0.038213972194734075
