L1_XF,L1_YF,L1_NF,L2_XF,L2_YF,L2_NF,L3_XF,L3_YF,L3_NF
0.07173850721805333,0.10327136530508238,0.03483440694603235,0.23161831283188591,0.49771100423746284,0.0254746618279089,0.5586196086992601,1.9391889789729269,1.1820168426443274
0.0758743088470485,0.05706346937875578,0.031308035521013446,0.09100405359562194,0.11668699125148274,0.0952381791553482,0.3626295951091946,1.0905766016525056,0.4523482241963281
0.07040953308896333,0.16550310206028096,0.044490060968153416,0.17143792283033318,0.37939952507560404,0.09397893911731658,0.40728494579638475,0.2829541313716592,0.33766810065497055
0.07202247232673122,0.18384035675847055,0.047127679390148454,0.09521962991399703,0.1260698662867502,0.22829522775308303,0.30352311967946966,0.7372407542316913,0.3182792902240709
0.06894443568702648,0.09839615708000213,0.03359489922074617,0.1417896235843909,0.3067164399321302,0.045728412561945875,0.10295073381650832,0.7188171511718262,0.855279547730239
0.09848439536768483,0.21197684456438887,0.04241800562432453,0.10909271574169406,0.10188582268571425,0.18782954531454277,0.673738804543158,0.8718067960547353,0.26861585386631487
0.08491584707285518,0.1895493205439993,0.04533437715666553,0.15391098343439633,0.2349170931467245,0.05517709559527647,0.3486644587738472,0.47107410630427604,0.44168039852469065
0.0824365313229886,0.1278505827316401,0.0348269824009562,0.055237725703827865,0.08428717827203235,0.11384740737058588,0.3365552788545041,3.163910075394637,0.7279097073131179
0.07182436790710775,0.1604080335304879,0.051389410684542045,0.11396684689504297,0.31828663932211654,0.1253683679026431,0.3060260954826331,0.39383020905750415,0.25142783996638823
0.07302181166100526,0.12411086455044172,0.03523632310884741,0.22201126815564395,0.38019411312641854,0.11045794563162586,0.5117147859424401,1.1610213375076042,0.34249088773712877
0.0910726902385007,0.09720506081189219,0.03251253178572147,0.19123313688944837,0.28322641114414787,0.1390632552880406,0.1934530499493053,0.8142890759861237,0.2756752574266348
0.0804741925209846,0.1655585467436768,0.03867301790018876,0.16891141974639318,0.16886464195597248,0.05077800726172875,0.4677761188540938,1.1996571620072167,0.35356311992335276
0.055733696499912166,0.1242854078187913,0.03781335979852197,0.17517442868831967,0.5824644939349279,0.13896474631564715,0.2181438435982608,0.6057250074028223,0.552717078224754
0.07381057502214088,0.07201873012831184,0.03194879848522936,0.1417896235843909,0.3067164399321302,0.045728412561945875,0.4597453286949322,0.5720035135497189,0.592313512718684
0.07236908902005482,0.10021784511550907,0.037163511609137716,0.16303754213001634,0.4228237032965363,0.1348446395503238,0.6083400475362266,2.274005854219486,0.2882952337686681
0.09430419702267115,0.16381403556468369,0.04354843085460268,0.1930667764895494,0.25758546312206443,0.08162985400264097,0.40263278829771215,1.8039880475611225,0.8051932955306947
0.06012591860970944,0.1381205464177844,0.05604916480251166,0.07262691474638377,0.2354121720609625,0.04278868956544813,0.5216971938002958,2.1377419404257263,0.8015990099381178
0.05395576321602578,0.11215109473378837,0.03990208051603357,0.3569770433011045,0.5406210878936285,0.15396953608076272,0.26144037234132783,2.5425418842380814,0.9676990573149072
0.05719419341111217,0.12743620648650636,0.048425492101585324,0.16493200468415656,0.13561622825075792,0.18939184754110985,0.4500442157034197,0.44614370075954585,0.29431302049448266
0.07903343694341916,0.14648735918203104,0.04967451692888945,0.20935187727187643,0.12403492891297317,0.08251081165722889,0.437135098038151,2.0778726716655394,0.1830728456916325
0.05228915772508363,0.10156457686438453,0.04017773924813704,0.10149698932007997,0.07472042769692687,0.09046935202088674,0.5759195033850454,1.0253615617170102,0.5103116993756165
0.07307732424970304,0.15081184923677057,0.047245028163173976,0.16470043794000358,0.08383103156748793,0.15427828856062492,0.25074672445622265,1.0002638769410848,0.4991749226657493
0.0489746114859603,0.10960249000737268,0.03573857494036188,0.11662123077195212,0.9359543553577819,0.07014131629003519,0.6236614392916893,1.806886818091132,0.5780521343159549
0.05603640419475905,0.08892725595840978,0.04079749048816717,0.25849539776927316,0.48991947515616174,0.06760546084217074,0.4910025188208408,1.1616312677988638,0.48068536216426416
0.08267763232482779,0.16783213478137693,0.05112618519437649,0.11729512338929159,0.17076738727420626,0.07992482989200714,0.6648834205468981,1.2951807987003408,0.7281209901249924
0.07291458421706126,0.16297472223912776,0.03597381664007971,0.2154456925165768,0.15488287054947028,0.09287603442910626,0.6515137638476683,1.1107384674417968,0.6873933853636436
0.055393287782525134,0.13743315925227506,0.03644597108639468,0.10606634683725141,0.11858167308074377,0.07600419123949181,0.17588808295011957,0.5204663603801595,0.12059852603530052
0.06127159227368331,0.18171136237439536,0.040898495184278176,0.17947698705925727,0.18285183872986813,0.19174870588147444,0.17651974662176784,0.2940403956597089,0.609798097730176
0.06302085651678938,0.1084646838778275,0.035894275530750835,0.1882444457905131,0.4017367270020534,0.24439052444318157,0.2791512705300924,0.31608667240855914,0.7934233227327194
0.08031208711079851,0.13507268688856328,0.034514580661976185,0.09521962991399703,0.1260698662867502,0.22829522775308303,0.3081408143274468,0.6300982775115482,0.2527193785248327
0.0534624866642274,0.11378245837547205,0.03466245370653145,0.06656188321534487,0.3618323861367286,0.06878971499329689,0.4823778354200514,0.7586653302024424,0.38456759460101364
0.06871182257536401,0.13994338436891343,0.050734275793202326,0.1116421547816028,0.3121291806432926,0.0409938542536387,0.3486644587738472,0.47107410630427604,0.44168039852469065
0.05556596853951874,0.09553892585229884,0.03514501943641516,0.08114297059177633,0.2962350893657514,0.16761524310868664,0.25999146328515366,0.6492790668992662,0.48556866080971006
0.07610903183113751,0.12886930595097543,0.05789641544120752,0.06896704006753068,0.03740320579383475,0.14879043833001782,0.10320739943574908,0.2871799428725173,0.2049372846098056
0.05534290986477449,0.10116060029793068,0.036276089937643266,0.13211760588302532,0.21176919842723704,0.09928627688710652,0.11670443611369459,2.4593920652641397,0.30755163619580295
0.07952414423685651,0.14015927864190736,0.033380576722585584,0.2693236858686622,0.22361191717447346,0.05243400173954166,0.5298457862530424,0.5206313442746708,0.44978843456766654
0.08921913268027397,0.18524687568183942,0.04813464187964191,0.06433136081655871,0.2309797260009964,0.26076763388262203,0.2526813718282109,0.6598900975836474,0.36329076229473867
0.057006419996805606,0.14736921726284002,0.03972819241262636,0.20165547314379592,0.6738103006984927,0.23303709960558217,0.3716337088331095,1.3460003815099721,0.07563242087469846
0.052096158103655116,0.10367351590013556,0.04010353301187199,0.0599484672024553,0.194374357172048,0.06558501922560418,0.38673389419131915,1.8661486706507764,0.49784560778637066
0.09174481571205517,0.16577510912669,0.03827815629810994,0.14259743067854996,0.4102872173780503,0.12278458638213184,0.8382646773556216,2.020442281409774,0.7333702739664434
0.07650040882475453,0.1260925600441478,0.038256229338198076,0.11980194124754356,0.1238070968775804,0.06700599786568277,0.8506111352877218,1.5743161771754681,0.2859733322088154
0.07343229431683371,0.17073804885021374,0.04036011718023693,0.21135245040346845,0.3085349612205527,0.06717906262055237,0.5117147859424401,1.1610213375076042,0.34249088773712877
0.0824365313229886,0.1278505827316401,0.0348269824009562,0.1400781198985739,0.316184805063606,0.07632957747448514,0.46816660068570676,1.1158748900300612,0.40436580414873907
0.07045301359371038,0.1525044156233717,0.03835316715590184,0.23171548665947928,0.44116401416428214,0.2779911782940633,0.27127964144168043,1.8636453081948503,0.4817630417627441
0.05228915772508363,0.10156457686438453,0.04017773924813704,0.07698297652810006,0.46831080128943053,0.1876842350694928,0.08309256261094619,0.11378929052442326,0.2722931802624209
