sigma_u,sigma_v,sigma_r,R_0,X_vv,X_vr,X_rr,X_vvvv,Y_v,Y_r,Y_vvv,Y_vvr,Y_vrr,Y_rrr,N_v,N_r,N_vvv,N_vvr,N_vrr,N_rrr
0.004583925413690423,0.00489742072671129,0.0021475492570957673,0.0163239969825117,-0.1155429244587185,-0.049863760803806306,-0.010973768169373718,0.39686888051943625,-0.22616676467836144,0.04636704158843452,-3.697603077223105,-2.2139165173728927,-1.227973285747671,-0.014486071141774984,-0.11145633790544174,-0.04698002359779729,-0.43486953467397943,-0.816739807019627,-0.058378121894002044,-0.027330314716867428
0.005072674282554234,0.004732354195762976,0.002725808488839856,0.016637002496451277,-0.15817753151592226,-0.031404980244418096,0.009938306577035982,-0.4288317245968811,-0.20987142987954482,0.05022072277808157,-3.886246207517824,-1.3786137222718517,-0.8783486732126512,-0.005676682285160453,-0.11422506296230595,-0.04750466161124392,-0.2237961711632001,-0.6731931552716091,0.030327780857574316,-0.0046738815436879536
0.004548792721154424,0.0047623655241174605,0.0025012441791548664,0.016589727325790015,-0.13795342479484005,-0.06859872808823697,-0.011504641574003924,0.2783881153870913,-0.230695093408136,0.04594600299015558,-4.277346152492856,-2.481945802891267,-1.089527272472727,0.03538376296837181,-0.11387861009048746,-0.047889990186568136,-0.4716418383620625,-0.8014177420570778,-0.017863960325532946,-0.01524613891922992
0.004698063253362735,0.0048283204579690694,0.0024642191054284985,0.01649813903379704,-0.13424922684381577,-0.06981380191644088,-0.011253059836221616,-0.09539895829222211,-0.22489865241900414,0.04391346647425387,-4.835064194091687,-2.4595704915158527,-1.0515780207203214,0.03276196102400772,-0.11389384056025206,-0.0481013226349119,-0.4808639668694142,-0.7824333442911129,-0.02398302651270856,-0.021792438059697834
0.0049398100573457915,0.004641431326941313,0.0023063465651872606,0.016818456184152137,-0.046051615751113495,0.028127529734160522,0.013481295775852484,0.13449251447406052,-0.22557620568435122,0.04980099377689945,-0.7828152925785856,0.30091504200928476,-0.8531636744594772,-0.08684943879207427,-0.11464999640757856,-0.04738598526724824,0.36318030314230954,-0.081410524292588,0.140325255756094,-0.015522730889185432
0.004839668485116134,0.004585157850443278,0.002401414659655998,0.016473597003876708,-0.1606099445966627,-0.06867835800978742,-0.011814746525901199,0.5876557765182171,-0.2052617834075825,0.05271002912543857,-4.579091314846438,-2.145224254371782,-1.0885371313754235,-0.020681993321316677,-0.11207325487926612,-0.04751107621289646,-0.48483546891466434,-0.9109360945878276,-0.10536392169801059,-0.03239237074949142
0.0045607680208774246,0.004359105725977269,0.002539036168368053,0.01639565037869286,-0.1877245486454711,-0.07538310824452957,-0.0073636684404690955,0.26012734802135373,-0.21298976865247787,0.04676427416810558,-4.7308938354952135,-2.2377494836429674,-1.0046769803009343,0.02578369095218827,-0.10931854637657729,-0.04639949779477873,-0.4911880718631423,-0.8317144398094568,-0.06349811339362374,-0.02869146825239293
0.004452966593693472,0.004681352773720688,0.0024253233353583,0.016361981041252714,-0.16530073567021758,-0.05540386145771273,-0.004693788082279701,0.3927410685932402,-0.2213312706760665,0.046889600605386134,-4.708383366699716,-2.166288898732322,-0.9742864029516244,0.02161832618230697,-0.11374377737614812,-0.047345412287254876,-0.46980476897967044,-0.9578678653120197,-0.1709481672703044,-0.052497111743826874
0.005262288361672088,0.004767820120056278,0.002551919938427274,0.016765132290030096,-0.03771031944252978,0.01337877056678033,0.006964824185837895,0.058605209089120036,-0.22251874471952643,0.04622399645579431,-3.3406658414688257,-1.90634537960994,-1.4084673643531997,-0.10912740760451238,-0.11273996366500086,-0.04858385557389984,-0.3951402276242512,-0.9409582901238336,-0.17777342123882706,-0.04921203465529517
0.004953729128538161,0.0047674994066644475,0.0024360503881056404,0.01645705409967784,-0.017479155410675656,0.05803716287079416,0.014846604468067778,0.7397776045780513,-0.23502750365344238,0.041097817996267494,-4.460958206213382,-2.4386198111610184,-1.0752351988853242,0.0333499466936259,-0.11633831146033163,-0.04986275090664902,0.14902977442176102,-0.4930055799568748,-0.03697606068611914,-0.029453150363867125
