time,u,v,r,x,y,psi,X_wind,Y_wind,N_wind,δ,nps,U_A,Ψ_A,C_X,C_Y,C_N,x_bow,y_bow,x_stern,y_stern
5.258764607679466,0.9353306121049733,-0.19724745503979357,0.1679528031395638,5.661230875436413,0.8174228476729587,0.6785058933304865,-0.4151264465512113,1.1348418589961073,0.5630329804316516,0.6108652381980153,15,1.9368855186229212,0.45279018040272334,-0.822508017828358,0.5573323152545785,0.09076654131403833,6.847059339908285,1.7734296953724313,4.4754024109645405,-0.13858400002651383
5.509181969949917,0.9201350836179352,-0.19760352411158874,0.16725898774472833,5.870833182069076,0.929139338924584,0.720502026591086,-0.4029955313339364,1.1720257071071025,0.567830023329884,0.6108652381980153,15,1.9133857737357018,0.4784787998636981,-0.8182062482027651,0.58981910951024,0.09380222206944883,7.015479301588078,1.9340888406758356,4.726187062550073,-0.07581016282666753
5.759599332220367,0.9053600506248084,-0.19756471778476756,0.16640065327884584,6.07286455464178,1.0469624989377708,0.7623573638385656,-0.39016655890194835,1.204849601878135,0.5696775460028297,0.6108652381980153,15,1.8896099180020842,0.504216344148584,-0.8122194145609799,0.6216920327559597,0.09649051813949923,7.174457965298414,2.098927421165639,4.971271143985145,-0.005002423290097369
6.010016694490818,0.8910664096993253,-0.1972099291567237,0.16552355264384974,6.267166673222847,1.170585852321254,0.8039671607140572,-0.376759798516422,1.2332340812492009,0.5686920868571994,0.6108652381980153,15,1.8656757431628723,0.5299605542480995,-0.8045626514175508,0.6527696754049425,0.09881086729308394,7.324047168854879,2.2674640852863313,5.210286177590815,0.07370761935617676
6.260434056761269,0.8772860746636795,-0.19660774889507485,0.16470042587871844,6.45363919932701,1.299676036405661,0.8452836227094558,-0.36288271149681717,1.2571942537425462,0.5650340018857402,0.6108652381980153,15,1.841663563431543,0.5556978342142744,-0.7952676723158771,0.6829180292803777,0.10075203977109748,7.464311514077094,2.439272329922671,5.442966884576926,0.16007974288865112
6.510851419031719,0.8639943791992624,-0.19579583471324816,0.16384776643808066,6.632290039626649,1.433876930748462,0.8863720394271262,-0.3486049798117518,1.2768108094441446,0.5588870360714032,0.6108652381980153,15,1.817560032036914,0.5814758672045386,-0.7843749239131539,0.7120915059940627,0.10231666215009547,7.595298303305518,2.614026634847993,5.66928177594778,0.2537272266489312
6.76126878130217,0.8511774415390103,-0.194807471625926,0.16293148871527172,6.803119833996901,1.572850204634137,0.9272619835940021,-0.3340019696733622,1.2921411112269003,0.5504273957021194,0.6108652381980153,15,1.793368958793239,0.6073198965176668,-0.7719290298125436,0.7402142311542391,0.1035048262651803,7.717080331611906,2.7913798303713744,5.889159336381895,0.35432057889689994
7.011686143572621,0.8388300113770435,-0.19367766414146928,0.16195177808066197,6.966122454560358,1.7162659852971922,0.9679593661181234,-0.31915281824928204,1.3032456516661695,0.539828886031027,0.6108652381980153,15,1.769110666807089,0.6332412120727247,-0.7579775173471015,0.7671902328786981,0.10431481055725864,7.829748892753662,2.9709721721208435,6.102496016367054,0.4615597984735409
7.262103505843072,0.8269554698686663,-0.19244313626191747,0.1609430908816567,7.121285005687069,1.8638028579221597,1.0084464360886345,-0.30414181415809527,1.310198776274996,0.5272694151639853,0.6108652381980153,15,1.744823267999627,0.6592358029194018,-0.7425759615938158,0.7929048676400356,0.1047440948546669,7.933418211209966,3.152436978410634,6.309151800164172,0.5751687374336851
7.512520868113523,0.815565829630367,-0.1911423314829885,0.15997415444269622,7.2685878239945385,2.0151478656435993,1.0486817807757862,-0.28905914465374777,1.313099674476434,0.5129364501050983,0.6108652381980153,15,1.7205637237112161,0.685282930428355,-0.7257930941649933,0.8172274624279148,0.10479049548944835,8.02822909422595,3.335406696540484,6.508946553763128,0.6948890347467145
7.762938230383973,0.804670961264452,-0.18981079669885678,0.1591130259603206,7.408022779624598,2.1699913157280797,1.0886249207542982,-0.27399063812782015,1.3120752009705146,0.4970195149617653,0.6108652381980153,15,1.6963881236513403,0.7113596684510861,-0.7077060684658985,0.8400305163716513,0.1044534648459116,8.11433688228623,3.5195314701441287,6.701708676962966,0.8204511613120307
8.013355592654424,0.7942387719170181,-0.1884585254902675,0.15830055348474348,7.539662553339317,2.328022764001209,1.1283249874856758,-0.2589902709253079,1.3072735535846647,0.47968927939459266,0.6108652381980153,15,1.6722714777856633,0.7374977279772322,-0.6883947147849157,0.8612707399744685,0.10374001430349422,8.191857358338028,3.70453290792776,6.887467748340606,0.9515126200746584
8.263772954924875,0.7842403974847612,-0.1870904408364077,0.15749302231309864,7.663581726330438,2.488952721000979,1.1678199458436243,-0.24412394530830997,1.2988778810023986,0.46113975474308994,0.6108652381980153,15,1.648190868321175,0.7637215612327225,-0.6679793166457089,0.8809273560120254,0.10266381840058855,8.26091685554186,3.8901411392410012,7.066246597119017,1.0877643027609571
8.514190317195325,0.7746537005423199,-0.1857142119937414,0.15666843707196,7.779847869034108,2.652499029290096,1.2071323388153292,-0.22945856149551547,1.2870708255144145,0.44156011585351296,0.6108652381980153,15,1.624135493710954,0.7900473728450774,-0.6465876333834342,0.8989689960692734,0.10123837829152245,8.321651595236068,4.076081468867683,7.238044142832148,1.2289165897125094
8.764607679465776,0.7654623654976067,-0.18434004025699832,0.1558234674839679,7.888523007054328,2.818385990078686,1.2462714445089529,-0.21506092156486237,1.2720381868233928,0.42113520491634837,0.6108652381980153,15,1.6001057842165103,0.8164837213055105,-0.6243552308795032,0.9153549650802829,0.09947730560895685,8.374208280632278,4.262078497169275,7.402837733476378,1.3746934829880963
9.015025041736227,0.7566558985918072,-0.18298065895917348,0.1549734483678292,7.989663621162951,2.9863443632243003,1.2852332761536327,-0.20099777670815666,1.2539746799509697,0.40004774654798764,0.6108652381980153,15,1.5761140111782217,0.8430306089713494,-0.6014279906177508,0.9300371369613891,0.09739494683355521,8.418745626055342,4.447859629335991,7.560581616270559,1.5248290971126097
9.265442404006677,0.7482296278993803,-0.1816513334715276,0.15415237963831727,8.083320647299681,3.1561113672319134,1.3240005820994818,-0.18733548876255007,1.2330889159443692,0.3784796916888978,0.6108652381980153,15,1.552184760498063,0.8696785030229538,-0.5779641087551041,0.9429623359481497,0.09500700048549567,8.455435439682553,4.633158699340757,7.711205854916808,1.67906403512307
9.515859766277128,0.7401847021594598,-0.18036986059469234,0.15341292274227286,8.169539478682072,3.3274306787112997,1.362542848306194,-0.17413213698584154,1.2096228707118086,0.3566162022934922,0.6108652381980153,15,1.5283552674091119,0.8964072840060093,-0.5541124856190299,0.9540873467108356,0.09233201015895813,8.48446325799559,4.817719661836013,7.854615699368556,1.8371416955865865
9.766277128547578,0.7325098760988119,-0.17914536557232505,0.15276943337724064,8.248392122690042,3.500050699363082,1.4008561840874905,-0.16138870982264394,1.1838718818202716,0.33463049007910406,0.6108652381980153,15,1.5046367026007879,0.9232146640914211,-0.5298799534196384,0.9634477920583076,0.08939270164365218,8.506000816002727,5.001308838768072,7.990783429377357,1.9987925599580925
10.016694490818029,0.7251724288886626,-0.17796886752700397,0.1521657106989123,8.319990934558883,3.67373899884575,1.4389861413838294,-0.1490718624047888,1.1560777440216663,0.3126513681171574,0.6108652381980153,15,1.480989213262449,0.9501337799073465,-0.5051955645974947,0.9711135917806437,0.0862097525976472,8.520183343834175,5.183726164111917,8.11979852528359,2.1637518335795827
10.267111853088482,0.7181480617450892,-0.176834434145617,0.15156964306631376,8.384435883380352,3.8482746259604688,1.4769612837047799,-0.13715754357066856,1.1264783847825914,0.2908073917108323,0.6108652381980153,15,1.457387695806681,0.977187293364162,-0.47999547550829263,0.9771459769255691,0.0828047213441404,8.527155763876992,5.364773645317562,8.241716002883711,2.331775606603376
10.517529215358932,0.7114165788490283,-0.17573864610405482,0.1509612927694432,8.441822923744267,4.0234394146590775,1.5148013992887894,-0.12562688162990443,1.095305316803836,0.26922226419757084,0.6108652381980153,15,1.4338153362048223,1.0043936213408233,-0.45421741298137336,0.9816022290681476,0.07919985488100018,8.527069833373904,5.544252093590509,8.35657601411463,2.502626735727646
10.767946577629383,0.7049618873462759,-0.17468059706721065,0.15033289602927113,8.492243995738514,4.199017984044098,1.5525175011031849,-0.11446568880240411,1.0627871055105753,0.24801560304686426,0.6108652381980153,15,1.4102639835725175,1.0317662856340801,-0.42780133847719143,0.9845374260173956,0.07541852431768667,8.520084752633771,5.7219635287880655,8.464403238843257,2.676072439300131
11.018363939899833,0.6987719973474863,-0.17366189368898044,0.14968886299774023,8.535787024949034,4.374797738368728,1.590111826844172,-0.10366645558583065,1.029152937198726,0.22730282199675303,0.6108652381980153,15,1.3867344292561945,1.0593132024664205,-0.40069995725458757,0.9860072409692788,0.0714855210942185,8.506367484702503,5.89771360296916,8.565206565195565,2.8518818737682956
11.268781302170284,0.692839021928174,-0.1726866556122628,0.14904577775776545,8.572535922459839,4.550568867036844,1.6275778389368363,-0.09330092465777719,0.9946650775725165,0.20718497854777243,0.6108652381980153,15,1.3632365908965458,1.0870359023850715,-0.3731737795374899,0.9861005110834992,0.0674241766342967,8.486092791438116,6.0713140215907435,8.658979053481561,3.029823712482945
11.519198664440735,0.687159177128712,-0.171761515468959,0.14843239832323402,8.602570584852995,4.726124344602999,1.664900224535141,-0.08352283972966384,0.9596210197183375,0.18774765294833404,0.6108652381980153,15,1.3397896000526397,1.1149286719175677,-0.3458594842152279,0.9849480629122975,0.06325591875551277,8.459442991706094,6.242584938248602,8.745698177999895,3.2096637509573958
11.769616026711185,0.6817327819543325,-0.17089561887997293,0.14788965663900538,8.625966894208634,4.901259930772425,1.70205489552193,-0.07447636379101591,0.9243150439657076,0.16907224428319412,0.6108652381980153,15,1.3164217917863754,1.1429776096160114,-0.3194449164175728,0.9826903211005096,0.05900408063124378,8.426607449461509,6.411357295775794,8.82532633895576,3.391162565769056
12.020033388981636,0.6765587609362804,-0.1700969495091938,0.14745334772742047,8.642807538603103,5.0757745381600134,1.7390212099875426,-0.06628612244269183,0.8890166935711173,0.15122791673981023,0.6108652381980153,15,1.2931582627090747,1.1711706545875034,-0.29463673883887515,0.9794749661731293,0.05469258713284869,8.387774270292596,6.577472334673966,8.89784080691361,3.574076741646061
12.270450751252087,0.6716116460453931,-0.16935409593920528,0.14707960951503887,8.653216565616441,5.249487045235025,1.775834738747593,-0.05904470362366892,0.853889236865235,0.13424070120284956,0.6108652381980153,15,1.2699656228383158,1.1995455994829156,-0.2721226297942249,0.9754486052105042,0.05033848467895256,8.34308578391457,6.740780825226407,8.963347347318313,3.7581932652436425
12.520868113522537,0.6668665927848517,-0.16865307516956338,0.1467227029735408,8.657310985035897,5.4222331975141165,1.8125323434935185,-0.052832643638036546,0.8190753245175517,0.11813258059068522,0.6108652381980153,15,1.246807852912542,1.2281442874917299,-0.2526218591106863,0.970759316845315,0.0459589914032524,8.292674381720962,6.9011444144311245,9.021947588350832,3.943321980597108
12.771285475792988,0.662303887984309,-0.167983410057498,0.14635078026912995,8.655203671902022,5.593848373137631,1.8491408758953514,-0.04752864356726377,0.784721351991251,0.10291409789931925,0.6108652381980153,15,1.223660098768536,1.257003268227056,-0.23593994016595896,0.9655630881013383,0.041567425790858585,8.23668270457853,7.058422864213661,9.073724639225514,4.129273882061602
13.021702838063439,0.6579084927790029,-0.167337917299802,0.1459445010019363,8.647004622168945,5.7641671028774235,1.8856781494187767,-0.042623751492392885,0.7509793053542125,0.08856917843340935,0.6108652381980153,15,1.2005078919776937,1.2861538476200167,-0.21983117171915256,0.9600297984292944,0.03716656575097166,8.175263327234742,7.212475906501085,9.118745917103148,4.315858299253762
13.27212020033389,0.6536700426097561,-0.16671270743283115,0.14549703220601587,8.632820952704371,5.933023070136858,1.9221529393251322,-0.03760550114041435,0.7180026517056892,0.07508289229386855,0.6108652381980153,15,1.17734718024978,1.3156211456249334,-0.20165543287014157,0.9543413356013296,0.032759084323805164,8.108578381152755,7.36316570853799,9.157063524255987,4.502880431735726
13.52253756260434,0.6495828472229759,-0.1661071848325043,0.1450140483493509,8.61275690128958,6.100249110950812,1.9585649826714093,-0.03200840498247477,0.6859450392052246,0.06244412505453567,0.6108652381980153,15,1.1541842466936985,1.345423039376809,-0.1785999738280144,0.9486932653697313,0.028349222733206978,8.03679891194215,7.510359260728787,9.188714890637012,4.690138961172837
13.77295492487479,0.6456458906706546,-0.1655240477143032,0.14451373133384973,8.586913826619428,6.265677213985674,1.9949049783102522,-0.025413106952101947,0.6549587766532246,0.05064427678140154,0.6108652381980153,15,1.131035512098683,1.3755689718447957,-0.1476634205816693,0.9432965951548369,0.023942954905792527,7.9601039803169495,7.653930669439059,9.213723672921907,4.877423758532289
14.023372287145243,0.6418628313103691,-0.16496928813327258,0.14402677049534693,8.555390208302345,6.429138520539342,2.031154586889958,-0.017460201550251596,0.6251918869177409,0.039675809069315233,0.6108652381980153,15,1.1079272139622571,1.4060586068161312,-0.10572907555166097,0.9383776519215642,0.019548038585577136,7.8786795177395526,7.793763333914077,9.232100898865138,5.064513707164608
14.273789649415694,0.6382420018052815,-0.16445219198402017,0.14359636260360323,8.518281646860338,6.5904633245412265,2.0672864308544767,-0.008657619146562951,0.5967397209371129,0.02951822284300267,0.6108652381980153,15,1.084894956653229,1.4368803132823373,-0.05467524513499554,0.934106402973233,0.01516752371034063,7.792716951389483,7.929751983750393,9.243846342331192,5.25117466533206
14.524207011686144,0.6347964091241383,-0.1639853390007166,0.1432782118623055,8.475680863728991,6.749481072552248,2.1032640944434116,-0.0007559571671339595,0.5696206429327282,0.020131052474501296,0.6108652381980153,15,1.0619831290847004,1.4680094663800054,-0.004982296811668528,0.9305447589851172,0.010795210170368568,7.702411617711107,8.061804551410617,9.248950109746875,5.437157593693879
14.774624373956595,0.6315243447670751,-0.16356986494314898,0.1430793356168183,8.427705056930668,6.906041605067975,2.139086104695647,0.004576380390191682,0.5437997319027134,0.011460022486866348,0.6108652381980153,15,1.039200915169706,1.4994593278087953,0.031498561267395725,0.9277409591990372,0.006417801565062483,7.607931882012716,8.189829041400385,9.24747823184862,5.622254168735566
15.025041736227045,0.628384382473802,-0.163182212224532,0.14291424713781645,8.374502107539003,7.060033867478916,2.1748167270958487,0.005858101932284459,0.5191700635390787,0.0034314116353775953,0.6108652381980153,15,1.0164903173399111,1.531335940447696,0.042142284481178766,0.9257419255389239,0.002008473858256571,7.509391405441124,8.313717126167376,9.239612809636883,5.806350608790456
15.275459098497496,0.625342880117834,-0.16280682056862894,0.14273427877031483,8.316201941698676,7.211337628161024,2.2104932410427507,0.0017267102778894474,0.49566578425513824,-0.004013949209233261,0.6108652381980153,15,0.9938225094846039,1.5637274389402445,0.012994795770892575,0.924608891159005,-0.0024578426200901745,7.406924182892566,8.433365531827933,9.225479700504785,5.989309724494116
15.525876460767947,0.6223750162593571,-0.16243324658988334,0.14250857069875078,8.252934024332806,7.359827349687231,2.246139974966718,-0.008774528016231492,0.47323675391899306,-0.010925206957582657,0.6108652381980153,15,0.9711859626761647,1.59671160381901,-0.06914911309744028,0.9244011058671782,-0.007005267690681949,7.300681830636447,8.548673008130947,9.205186218029166,6.170981691243515
15.776293823038397,0.6194647656471004,-0.16205614137500834,0.14222397053327018,8.184827413193632,7.505372221018087,2.2817683789061616,-0.02419092727459555,0.45179308681045244,-0.01733618893768128,0.6108652381980153,15,0.9485855996287402,1.6303537258417986,-0.1998329517746873,0.9250672568522962,-0.011651998841061004,7.190831829251585,8.659543360452663,9.17882299713568,6.35120108158351
16.026711185308848,0.616604899218336,-0.16167525048298662,0.1418850333097276,8.112010758862516,7.647836157501749,2.3173770245075413,-0.04207151458951244,0.43123691306191103,-0.02327219110854045,0.6108652381980153,15,0.926041797407938,1.6647040685531878,-0.36466544385206073,0.9264916995658355,-0.016412545844706257,7.077555503121506,8.765888286818535,9.146466014603526,6.529784028184962
16.2771285475793,0.6137969840988791,-0.16129541394507044,0.1415140214896863,8.034612304749938,7.787077800873992,2.3529516050253623,-0.06010014438082843,0.41148727347754127,-0.028755405246094774,0.6108652381980153,15,0.9035891356563579,1.6997949431244617,-0.5471433897396389,0.9285412238027225,-0.02129988935530953,6.961045711163207,8.86762997876018,9.10817889833667,6.7065256229878045
16.52754590984975,0.6110513836030879,-0.16092656626478166,0.1411509049604181,7.952759887095503,7.9229505192582,2.388464935322178,-0.07610095842565866,0.39247678303682465,-0.033805920053185765,0.6108652381980153,15,0.8812748588435019,1.7356373429308016,-0.72834141818764,0.931060693728337,-0.02632508940438015,6.841504270934405,8.964703462882753,9.0640155032566,6.881197575633648
16.7779632721202,0.6083872572338639,-0.16058373641791168,0.1408533610349035,7.866580934967934,8.055302407165371,2.4238769518685874,-0.08822163979128043,0.3741481005208464,-0.03844037956009032,0.6108652381980153,15,0.8591570272039133,1.7722171043138428,-0.8883777544596042,0.9338674412966546,-0.031495059276098164,6.719139146570419,9.057058656079803,9.014022723365448,7.053546158250939
17.02838063439065,0.6058293387858743,-0.16028427575609977,0.1406862405167529,7.776205821432058,8.183981611305231,2.4591423896685227,-0.09628759432390134,0.356440288684954,-0.04265756550880972,0.6108652381980153,15,0.8372956009524157,1.809502672062085,-1.0208933144655772,0.9367332811566266,-0.036799193738070536,6.5941574170598685,9.144658357001285,8.958254225804248,7.223304865609178
17.2787979966611,0.6033664277537633,-0.1600131881402526,0.14059345836350784,7.681796320410179,8.308903861458647,2.494303894469339,-0.10098377476502152,0.3392296691114793,-0.04646391623298516,0.6108652381980153,15,0.8156706342293262,1.8475973645272978,-1.1282090749593088,0.939400868310806,-0.04223631435231005,6.466706662420481,9.227432773930367,8.896885978399876,7.390374948986927
17.529215358931552,0.6009804633801412,-0.1597507409647248,0.1405058382750691,7.583501260906851,8.430000551812256,2.5294132899760684,-0.10294309813294626,0.32239760623979663,-0.04986772749585413,0.6108652381980153,15,0.7942577041314585,1.8866361365025224,-1.2129475027956096,0.941576734968865,-0.047807558098679134,6.336918058176906,9.305311101658168,8.830084463636796,7.554690001966344
17.779632721202002,0.5986616125027816,-0.15948542493257037,0.140384110020196,7.481463838053951,8.54719264699523,2.564500739219934,-0.102744632234084,0.3058501763007088,-0.052874080424172874,0.6108652381980153,15,0.773056410131924,1.9267329964242024,-1.277922195054782,0.9429163070841704,-0.053508196346529084,6.2049417959724344,9.378233991381919,8.757985880135468,7.716151302608541
18.030050083472453,0.5964047727481806,-0.15921086421524702,0.1402065154284936,7.3758277546963305,8.660396476138526,2.5995838260767656,-0.10079934787590515,0.2895039434886776,-0.05547663015627554,0.6108652381980153,15,0.7520816765703064,1.9679916763472236,-1.324632325869035,0.9429990408068517,-0.059317100375341734,6.070941703216649,9.446151293275378,8.680713806176012,7.874641659001676
18.280467445742904,0.594209572531557,-0.15892581645261641,0.13996880839041287,7.266737221391811,8.769523732874884,2.6346675552670007,-0.09717968384587783,0.2732771713188655,-0.05764388886579896,0.6108652381980153,15,0.7313628135358462,2.0105023048040866,-1.350446472935647,0.9412920421403287,-0.06517595132124542,5.935092604523786,9.509024141506558,8.598381838259835,8.03002332424321
18.530884808013354,0.5920803710568523,-0.15863417275294403,0.13968425485725047,7.154336956411191,8.874481475338825,2.669744352355684,-0.09190914533263238,0.25709721570378014,-0.05934254781213377,0.6108652381980153,15,0.7109422500977605,2.0543373888773218,-1.3516296847017601,0.9371638058217763,-0.07100638382107852,5.7975774842307475,9.566826746607898,8.511096428591634,8.182136204069753
18.781302170283805,0.5900262583167303,-0.15834495769289916,0.13938363284114894,7.038772185738245,8.975172126166651,2.704794063752468,-0.08501383699985778,0.2409004082476012,-0.060541932548927126,0.6108652381980153,15,0.6908738827537171,2.099547019795448,-1.323913802282066,0.9298797029634137,-0.07671116624499265,5.658584471967417,9.619547882038997,8.418959899509073,8.330796370294305
19.031719532554256,0.5880610550925777,-0.15807232931755497,0.13911523241509657,6.920188643069721,9.071493472496448,2.7397839567116113,-0.07661653335823017,0.22464908342872594,-0.06121133827006222,0.6108652381980153,15,0.6712209828422429,2.146153256680662,-1.264034976798763,0.9186717994481968,-0.08216761511592177,5.518303681521879,9.667192049451277,8.322073604617561,8.475794895541618
