time,u,v,r,x,y,ψ,δ,n_p
0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.6108652381980153,15.0
0.1001001001001001,1.1975904416205647,-0.0043453421087241845,0.010945514826534957,0.11999899520223643,-0.00019200836846922114,0.000554829259936283,0.6108652381980154,15.000000000000002
0.2002002002002002,1.1952363283577871,-0.00904477322135609,0.02110667881626783,0.2397605545795647,-0.0007067311134949553,0.002165143658621839,0.6108652381980152,14.999999999999998
0.3003003003003003,1.1929099371261347,-0.014053619681751697,0.030583269967988547,0.35929056781657354,-0.0014561677164180954,0.004757566180240197,0.6108652381980152,14.999999999999996
0.4004004004004004,1.190585293848745,-0.019331200964840218,0.03945925882519611,0.47859307857936617,-0.0023569367187308886,0.008267895269841546,0.610865238198015,14.999999999999993
0.5005005005005005,1.188238141482735,-0.02484007795474039,0.04780512997072647,0.5976702209845716,-0.0033295733715668447,0.012639642212823031,0.6108652381980151,14.999999999999995
0.6006006006006006,1.1858459046363337,-0.030545481441909408,0.05567983319857403,0.7165221785449225,-0.004297950679211155,0.017822781538396493,0.6108652381980151,15.0
0.7007007007007007,1.1833876591461705,-0.036414870686013685,0.0631324356863956,0.8351471594263934,-0.00518881052337161,0.023772681313033922,0.6108652381980151,14.999999999999995
0.8008008008008008,1.1808441107921204,-0.04241759020601558,0.0702035332386944,0.9535413842244449,-0.005931391850223701,0.03044918615558034,0.610865238198015,14.999999999999995
0.9009009009009009,1.1781975846042958,-0.048524604623423985,0.07692646561941892,1.0716990841118585,-0.0064571443027240175,0.037815832030849754,0.610865238198015,14.999999999999996
1.001001001001001,1.1754320242794227,-0.05470829756483613,0.08332837411905132,1.1896125082507631,-0.006699516040726707,0.04583917429850149,0.610865238198015,14.999999999999995
1.1011011011011012,1.172533000068868,-0.06094232497674446,0.08943113359116699,1.3072719403048159,-0.006593806019186031,0.05448821295051702,0.6108652381980151,14.999999999999998
1.2012012012012012,1.1694877220262325,-0.06720151754273579,0.09525217324123995,1.4246657246197907,-0.006077074099961372,0.06373390891072224,0.610865238198015,14.999999999999993
1.3013013013013013,1.1662850557774342,-0.07346182390532183,0.10080520877862484,1.5417803020161704,-0.005088099147929079,0.073548777792932,0.610865238198015,14.999999999999993
1.4014014014014013,1.162915537952659,-0.07970028837714117,0.10610090671969452,1.6586002556838675,-0.0035673773524716786,0.08390654847732895,0.6108652381980147,14.999999999999991
1.5015015015015014,1.1593713860874046,-0.0858950617639897,0.11114747600495489,1.7751083696073333,-0.001457158902811226,0.09478188975079879,0.6108652381980151,14.999999999999998
1.6016016016016017,1.1556465010827504,-0.09202543426708895,0.11595119502536877,1.8912856969117704,0.0012984890339879423,0.10615019393293677,0.6108652381980151,14.999999999999998
1.7017017017017018,1.1517364599382751,-0.09807188626825081,0.12051690226886956,2.0071116406825134,0.004753596482600721,0.11798740179555915,0.6108652381980152,15.0
1.8018018018018018,1.147638492510455,-0.1040161546100694,0.12484840881693879,2.1225640485237944,0.008960183291590477,0.1302698877615256,0.610865238198015,14.999999999999991
1.901901901901902,1.1433514473596602,-0.10984129893950799,0.1289488791399071,2.2376193138897085,0.013968147772030818,0.14297436983281708,0.6108652381980152,15.0
2.002002002002002,1.1388757366652646,-0.11553177453766753,0.13282115514179219,2.3522524957933695,0.01982513901609412,0.1560778648420723,0.6108652381980151,14.999999999999998
2.1021021021021022,1.1342132697407694,-0.12107349402957156,0.13646801996177918,2.4664374402158247,0.026576436938542926,0.16955767039882902,0.6108652381980151,14.999999999999996
2.2022022022022023,1.1293673665261283,-0.12645388210046743,0.13989243621763506,2.580146918093782,0.03426482892691802,0.18339136677240275,0.610865238198015,14.999999999999995
2.3023023023023024,1.1243426589449408,-0.13166191553886478,0.1430977024269019,2.6933527655814586,0.042930495869253106,0.19755685137653234,0.610865238198015,14.999999999999995
2.4024024024024024,1.1191449794795,-0.13668814361165116,0.14608760445773403,2.8060260313958865,0.05261091260858196,0.21203236866983358,0.610865238198015,14.999999999999995
2.5025025025025025,1.1137812361565944,-0.14152469408700127,0.1488664782435382,2.918137131115664,0.06334075415298324,0.22679657703878978,0.610865238198015,14.999999999999995
2.6026026026026026,1.1082592860901848,-0.14616525323700272,0.15143928295153927,3.0296559958589087,0.07515183186307081,0.24182859079159402,0.610865238198015,14.999999999999995
2.7027027027027026,1.1025877946558664,-0.15060503272237144,0.153811586474254,3.1405522323850192,0.08807303186008915,0.2571080610047385,0.610865238198015,14.999999999999995
2.8028028028028027,1.0967761048397588,-0.1548407115369548,0.15598957663545487,3.2507952661909334,0.10213029254830877,0.2726152169498608,0.610865238198015,14.999999999999995
2.9029029029029028,1.0908340929373719,-0.15887036668887694,0.15797998988905937,3.3603544984013185,0.11734658219856194,0.2883309460180621,0.6108652381980149,14.999999999999995
3.003003003003003,1.084772044133071,-0.16269338513954634,0.1597900805445988,3.469199436914896,0.13374191866941865,0.30423682533464974,0.610865238198015,14.999999999999996
3.103103103103103,1.0786005158264464,-0.16631036716762765,0.16142751458581994,3.577299842343354,0.15133338740397068,0.3203151906951738,0.6108652381980151,14.999999999999996
3.2032032032032034,1.072330227992116,-0.16972301946573543,0.16290031708778055,3.6846258418423754,0.17013520029379645,0.3365491526414424,0.6108652381980152,15.0
3.3033033033033035,1.0659719425124339,-0.1729340429365442,0.1642167512952095,3.7911480582448402,0.1901587505368376,0.3529226490494932,0.6108652381980151,14.999999999999998
3.4034034034034035,1.059536373828991,-0.17594701851094033,0.16538526145218585,3.8968377029861694,0.21141270466151846,0.3694204433877008,0.610865238198015,14.999999999999995
3.5035035035035036,1.053034089280515,-0.17876629111379594,0.16641435311129021,4.001666684759818,0.23390308735564178,0.38602815952702935,0.610865238198015,14.999999999999995
3.6036036036036037,1.0464754424680427,-0.1813968581932723,0.16731254386434388,4.105607679795143,0.2576333990247021,0.40273226264921036,0.610865238198015,14.999999999999995
3.7037037037037037,1.039870496260494,-0.1838442595246154,0.16808825553857534,4.208634218598596,0.282604721948249,0.41952007771088706,0.610865238198015,14.999999999999995
3.803803803803804,1.0332289786795805,-0.18611447580146082,0.168749780176777,4.310720733529305,0.3088158552643005,0.43637975534372286,0.6108652381980151,14.999999999999996
3.903903903903904,1.0265602275917378,-0.1882138308888247,0.16930518970605493,4.411842624069186,0.3362634335624067,0.45330027700898634,0.6108652381980152,14.999999999999996
4.004004004004004,1.0198731669755536,-0.19014890494703984,0.16976231980652196,4.511976283089969,0.364942071514136,0.47027140939468054,0.6108652381980153,15.0
4.104104104104104,1.0131762707184941,-0.19192645266716135,0.17012869894862304,4.611099142297187,0.3948444869499667,0.48728369963004703,0.6108652381980152,14.999999999999998
4.2042042042042045,1.0064775557721486,-0.19355333266425517,0.17041154872195866,4.709189679893896,0.42596164839186257,0.5043284224026195,0.6108652381980151,14.999999999999995
4.3043043043043046,0.9997845619866635,-0.19503644297870126,0.1706177324390014,4.8062274481732254,0.4582828958727437,0.5213975679518367,0.6108652381980151,14.999999999999995
4.404404404404405,0.9931043578346764,-0.1963826661693144,0.1707537672306791,4.902193066421654,0.49179608622887433,0.5384837865498948,0.6108652381980151,14.999999999999995
4.504504504504505,0.9864435334080702,-0.1975988217167659,0.17082579212484603,4.997068232445538,0.5264877066154481,0.5555803707121303,0.6108652381980151,14.999999999999995
4.604604604604605,0.9798082141417768,-0.19869162499261558,0.17083958520527526,5.09083570529223,0.5623430133355979,0.5726812020146084,0.6108652381980151,14.999999999999995
4.704704704704705,0.9732040647382093,-0.19966765492822366,0.17080055148690232,5.183479301930596,0.5993461357261191,0.5897807273117499,0.6108652381980151,14.999999999999995
4.804804804804805,0.9666363063133385,-0.20053332462255824,0.1707137376774292,5.274983874923714,0.637480203916665,0.6068739131355487,0.6108652381980151,14.999999999999995
4.904904904904905,0.9601097299543702,-0.20129486189818932,0.17058384046305394,5.365335294599721,0.6767274443281167,0.6239562142923586,0.6108652381980151,14.999999999999995
5.005005005005005,0.953628712961505,-0.20195828924973486,0.1704152124479402,5.4545204270514605,0.7170692906549995,0.6410235405874753,0.6108652381980151,14.999999999999995
5.105105105105105,0.9471972412300396,-0.2025294147903246,0.17021188992150452,5.542527101827204,0.758486474875432,0.6580722164898184,0.6108652381980151,14.999999999999995
5.205205205205205,0.9408189218133652,-0.20301381936061627,0.16997758822197753,5.629344093987056,0.8009591167528681,0.6750989616690326,0.6108652381980151,14.999999999999995
5.305305305305305,0.9344970114845165,-0.20341685521861702,0.16971574168382783,5.714961080428341,0.8444668123082449,0.6921008450775482,0.6108652381980151,14.999999999999995
5.405405405405405,0.9282344273112012,-0.2037436392566126,0.16942949695866358,5.799368623395532,0.8889887031826073,0.7090752729082639,0.6108652381980151,14.999999999999995
5.505505505505505,0.9220337749884939,-0.20399905580702166,0.16912174869830354,5.882558124822132,0.9345035593246303,0.7260199476213165,0.6108652381980151,14.999999999999995
5.605605605605605,0.9158973627896633,-0.20418775657047558,0.1687951463339241,5.964521802922148,0.9809898343752945,0.7429328515071172,0.6108652381980151,14.999999999999995
5.7057057057057055,0.9098272222146953,-0.20431416351408216,0.16845210943817515,6.045252656571205,1.028425735324448,0.7598122220291214,0.6108652381980151,14.999999999999995
5.8058058058058055,0.9038251297587176,-0.2043824758578754,0.16809485549726966,6.124744427349264,1.0767892745253649,0.7766565233387152,0.6108652381980151,14.999999999999995
5.905905905905906,0.8978926178659418,-0.2043966715814006,0.16772539641343953,6.202991578369788,1.1260583192772926,0.7934644382845638,0.610865238198015,14.999999999999995
6.006006006006006,0.8920310003678833,-0.20436051835136243,0.16734557205442713,6.279989247701571,1.1762106448061125,0.8102348362680255,0.6108652381980151,14.999999999999996
