time,u,v,r,x,y,Ψ,x1,y1,x2,y2,δ,n_p,X_F,Y_F,N_F
0.0,1.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.2246467991473532e-16,0.3490658503988659,15.0,-0.34744095760521443,-0.0066303196675066775,-0.012943953950070197
0.25,1.1985076883991352,-0.007819512744682153,0.01757644765449555,0.29981217389033804,-0.0007191859918927773,0.0022703031660068203,1.2998095967536472,0.0015511152238205043,-0.7001852489729711,-0.002989487207605923,0.3490658503988659,15.0,-0.3554400784853624,0.00388833518012203,-0.007399757340691319
0.5,1.1970148376496472,-0.016759882294672034,0.032194419431281304,0.5992662736036151,-0.002244546361727035,0.008544816863609746,1.5992297668783138,0.006300166520536723,-0.40069721967108346,-0.010789259243990622,0.34906585039886595,14.999999999999996,-0.3590146845538731,0.01247371949883554,-0.0037663173748033883
0.75,1.1953715907203937,-0.026457414153311473,0.044647636815058456,0.8983647251519874,-0.0037142138819710167,0.018189376206166372,1.8981993030095514,0.0144741593379401,-0.10146985270557664,-0.021902587101882042,0.3490658503988659,14.999999999999996,-0.37278902285548365,0.0369005030013444,0.01138382542782745
1.0,1.1934303360827054,-0.03661252076405632,0.055502755681334226,1.1970756295238227,-0.004351802684651826,0.030738133332773084,2.196603250298503,0.026381490477145948,0.19754800874914294,-0.03508509584644952,0.3490658503988658,14.999999999999993,-0.3876008560906432,0.07070049401154864,0.03521221804735887
1.25,1.191087494906101,-0.0469948138200885,0.06514219016161808,1.4953311197189774,-0.0034416097769337413,0.04584246539293861,2.4942805379075694,0.04238480073789413,0.4963817015303853,-0.049268020291761555,0.34906585039886584,14.999999999999996,-0.403554235728856,0.11160560010203867,0.06867121192735108
1.5,1.1882614401036382,-0.057420966984809245,0.07382641361522685,1.7930297298880986,-0.0003156265419811333,0.06323317939251132,2.7910311784563735,0.06287542231486744,0.7950282813198232,-0.06350667539882941,0.3490658503988659,14.999999999999996,-0.4192347509599071,0.16033855166404454,0.105418164063072
1.75,1.1848929577264693,-0.06773972559291837,0.08171879219463046,2.090037154148768,0.005654196619144723,0.08269333831422604,3.0866200079713746,0.08825332171646025,1.0934543003261616,-0.07694492847817089,0.34906585039886584,14.999999999999995,-0.43614103758144573,0.2153284285379651,0.1463388139870534
2.0,1.1809380267790497,-0.07782613008058209,0.08892733171594643,2.386187051964025,0.015059186527174943,0.10403946596243802,3.380779826778028,0.11891106319744528,1.3915942771500223,-0.08879269014309532,0.34906585039886595,14.999999999999996,-0.45339849271788374,0.27360765136293164,0.19042995238017985
2.25,1.1763712277989977,-0.08757832112233567,0.09552022293520301,2.6812822529048024,0.02845385145071443,0.12710975286528506,3.6732146792899423,0.1552215976873505,1.6893498265196623,-0.09831389478592172,0.34906585039886595,14.999999999999995,-0.47110995504435976,0.3346396945510666,0.235842433679699
2.5,1.171182812125177,-0.09691183120467133,0.1015389204130549,2.97509687978346,0.04635411219996952,0.1517558327277501,3.9636040453258565,0.19752813004543845,1.9865897142410638,-0.10481990564549931,0.34906585039886584,14.999999999999995,-0.488967808696897,0.3971415119949321,0.28121796669485644
2.75,1.1653784627607418,-0.10575867487431578,0.10700964490094826,3.2673789662990265,0.06923464606269798,0.17783761215495952,4.251607489972041,0.24613635093985856,2.283150442626012,-0.1076670588144624,0.34906585039886584,14.999999999999995,-0.5055241673032945,0.4583993644677159,0.3243866998044814
3.0,1.1589801687620171,-0.1140678850131633,0.11194950423600136,3.5578541310909397,0.09752555652544456,0.20522027121482828,4.536870251873833,0.301308370442527,2.578838010308046,-0.10625725739163797,0.3490658503988659,14.999999999999993,-0.5236616669302017,0.522005821268567,0.3695577448926428
3.25,1.1520160217343174,-0.12179812397463566,0.11638264682931812,3.8462288990441835,0.13160973903926285,0.23377413916182174,4.819027942687276,0.36326038265405985,2.873429855401091,-0.10004090457553387,0.34906585039886584,14.999999999999993,-0.536942326638857,0.5858136633312278,0.40728804668509677
3.5,1.1445367363490249,-0.1289238594015647,0.12031758135004685,4.132195575785806,0.1718211218131513,0.2633734651663744,5.097712804396595,0.4321602876292098,3.166678347175016,-0.08851804400290737,0.34906585039886595,14.999999999999995,-0.5503544876145653,0.6486049328686655,0.4450248797702092
3.75,1.136591121163716,-0.1354327236635016,0.12378160677731335,4.4154370706569885,0.21844263420127527,0.293897062714345,5.372559298773388,0.5081270149429065,3.4583148425405894,-0.07124174654035582,0.34906585039886595,15.0,-0.5635569102618069,0.7137745412982192,0.4809009348046997
4.0,1.1282341276692722,-0.14132030564205772,0.1268012831773279,4.6956300252581045,0.2717058865538728,0.3252304603896248,5.643207138480896,0.5912330598851278,3.7480529120353117,-0.04782128677738198,0.34906585039886595,15.0,-0.5735411208511609,0.7735501819158498,0.511872656539201
4.25,1.1195300050181818,-0.1466006381388024,0.12940102016128438,4.972450020756792,0.33179128598216023,0.35726551658937433,5.909306632246409,0.6815050110615504,4.035593409267176,-0.017922439097229702,0.3490658503988659,14.999999999999996,-0.5812111285052454,0.8347374663519447,0.5395455503650761
4.5,1.1105426379743126,-0.15128846351262296,0.13161206252750385,5.245576070448615,0.39882944223551536,0.38990111305853586,6.170522721453251,0.778926394071905,4.320629419443979,0.01873249039912574,0.3490658503988659,14.999999999999993,-0.5880769858787499,0.897148722663475,0.5684998638105303
4.75,1.1013324472862838,-0.15540585866518422,0.13347457827750966,5.514693270121366,0.47290414548253956,0.4230451334867158,6.4265362938829504,0.8834431814066458,4.60285024635978,0.06236510955843332,0.3490658503988659,14.999999999999995,-0.5922173529608858,0.9538508865236873,0.5894513573906274
5.0,1.0919618313468595,-0.15898794836562696,0.13501161462114758,5.779496227337939,0.5540545119382844,0.45661324268199355,6.677047127577024,0.9949653662841782,4.881945327098854,0.11314365759239084,0.3490658503988659,14.999999999999995,-0.5936024566345551,1.009142856944202,0.6085213119707961
5.25,1.082490335985052,-0.16206816789443212,0.1362592316226775,6.039692294374744,0.6422780835545876,0.4905286185976823,6.921776248120919,1.1133703235071433,5.157608340628568,0.17118584360203215,0.3490658503988659,14.999999999999995,-0.5942896889884283,1.0639334734595962,0.6252396512603378
5.5,1.072969570937384,-0.16468147589670237,0.13725058826514322,6.295002774767834,0.7375351138207625,0.5247230958289552,7.160465471186604,1.2385084874738497,5.429540078349065,0.23656174016767545,0.3490658503988659,14.999999999999995,-0.5921781205323946,1.115955783305773,0.6422990920932427
5.75,1.0634506258243306,-0.16686641482963518,0.1380209971917967,6.545164413065697,0.8397524091385133,0.5591371024028121,7.392877567886311,1.3702073149920808,5.697451258245083,0.309297503284946,0.3490658503988659,14.999999999999996,-0.5901907841974201,1.1634932881462747,0.6539238563551324
6.0,1.0539741934315545,-0.1686634975111479,0.1385925812920369,6.789930389818245,0.9488267691592963,0.5937181690601123,7.6187966855636535,1.508273517097104,5.961064094072836,0.3893800212214887,0.3490658503988659,14.999999999999995,-0.5858214085372875,1.211051370384977,0.6646945080281608
6.25,1.0445812271565407,-0.17010728349186113,0.1389944795017102,7.029070707769237,1.0646289821189905,0.6284203137466381,7.838027871390523,1.6524965755666317,6.220113544147952,0.47676138867134954,0.3490658503988659,14.999999999999996,-0.5799171567700413,1.2541051588978747,0.6729531022040894
6.5,1.0353062289806096,-0.17123610499269737,0.13924939053895075,7.26237272165224,1.1870077253433111,0.663203998146778,8.050396476382844,1.802652559627085,6.474348966921637,0.5713628910595375,0.3490658503988659,14.999999999999995,-0.5727577776954671,1.2954555275308055,0.680340389995578
6.75,1.0261785373390002,-0.17208329112643186,0.13938050618080916,7.489640910855819,1.3157926474882977,0.6980354459201085,8.255747221868711,1.9585065186831132,6.7235345998429255,0.6730787762934821,0.3490658503988659,14.999999999999996,-0.5646297589247994,1.3318723184775674,0.6843824814615518
7.0,1.0172226900310837,-0.1726836584786387,0.13940374003534753,7.710696471627562,1.4507973921634598,0.7328857248128579,8.453943371708972,2.11981461580121,6.967449571546151,0.7817801685257095,0.3490658503988659,14.999999999999996,-0.5545250182678806,1.3663567541550241,0.6865550436512122
7.25,1.0084613012734325,-0.17306631340288742,0.13933607132870945,7.925377016330017,1.5918224701042127,0.7677300394434737,8.64486603452175,2.2863262877334334,7.205887998138283,0.8973186524749921,0.3490658503988659,14.999999999999998,-0.5460132757679239,1.3934714476994694,0.6877369467186667
7.5,0.999906260471098,-0.17326376604968047,0.13919344735909167,8.133535718409815,1.7386571466089566,0.802547709395628,8.828412553782524,2.4577859137031868,7.438658883037105,1.019528379514727,0.3490658503988659,14.999999999999996,-0.5351441165505761,1.4210234084369326,0.6865080837253246
